# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20250401
# 終了日: 20260331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
dtl6000-at-01.digitalworks.local:8180 / referral,02,39,39,0,4.384615384615385,0,156,0,0
gemini.google.com / referral,08,39,34,18,91,1.1282051282051282,404,5,0.02564102564102564
ja.wikipedia.org / referral,02,39,35,10,42.205128205128204,0.6666666666666666,245,2,0.02564102564102564
ja.wikipedia.org / referral,09,39,32,7,41.388888888888886,0.8333333333333334,265,5,0.05555555555555555
kaname-invoice.transprint.spa-cloud.com / referral,11,39,34,6,11,0.358974358974359,199,6,0.02564102564102564
login.microsoftonline.com / referral,09,39,38,15,174.51282051282053,1.0512820512820513,449,1,0.02564102564102564
prtimes.jp / referral,09,39,30,17,101.8157894736842,1.0526315789473684,427,7,0.05263157894736842
waibi.transprint.spa-cloud.com / referral,12,39,36,2,20.783783783783782,0.4864864864864865,257,29,0.1891891891891892
an / paid,01,38,0,17,0,2.0588235294117645,340,2,0
dic.transprint.spa-cloud.com / referral,02,38,33,7,7.1891891891891895,0.2972972972972973,154,2,0.02702702702702703
duckduckgo / organic,07,38,33,8,85.32432432432432,0.7837837837837838,260,3,0.02702702702702703
gemini.google.com / referral,07,38,33,13,66.56756756756756,0.8918918918918919,357,8,0.08108108108108109
gemini.google.com / referral,09,38,31,13,173.42857142857142,0.9428571428571428,259,0,0
ig / social,02,38,38,1,55.13157894736842,0.631578947368421,273,4,0.02631578947368421
ja.wikipedia.org / referral,07,38,29,15,85.78947368421052,1.0789473684210527,341,12,0.05263157894736842
kyocera.transprint.spa-cloud.com / referral,06,38,34,4,10.243243243243244,0.3783783783783784,153,2,0.02702702702702703
monoist.itmedia.co.jp / referral,03,38,38,5,81.78947368421052,0.9210526315789473,341,25,0.3157894736842105
perplexity.ai / referral,12,38,29,22,31.763157894736842,0.8157894736842105,272,0,0
prtimes.jp / referral,07,38,32,15,210.3783783783784,1.4324324324324325,595,15,0.10810810810810811
tamadentcom.transprint.spa-cloud.com / referral,11,38,35,3,9.131578947368421,0.47368421052631576,199,7,0.07894736842105263
itmedia.co.jp / referral,01,37,37,4,56.810810810810814,0.4594594594594595,249,24,0.08108108108108109
WA / product_MB,02,36,13,25,165.17142857142858,1.8,763,26,0.2857142857142857
chatgpt.com / (not set),02,36,35,5,66.86111111111111,0.8333333333333334,239,8,0.1111111111111111
copilot.microsoft.com / referral,06,36,36,13,148.83333333333334,0.9444444444444444,444,27,0.16666666666666666
econipass.com / referral,09,36,32,5,21.65714285714286,0.6285714285714286,272,33,0.2857142857142857
fb / banner,02,36,0,8,36.375,1,108,8,0.25
hs_email / email,11,36,15,22,230.52777777777777,1.3888888888888888,490,19,0.1388888888888889
login.microsoftonline.com / referral,06,36,34,14,135.52777777777777,0.9722222222222222,349,2,0.027777777777777776
login.microsoftonline.com / referral,08,36,36,9,122.22222222222223,1.0277777777777777,389,2,0.027777777777777776
nikkeixtech / external,12,36,34,4,79.44444444444444,0.6666666666666666,192,6,0.027777777777777776
dic.transprint.spa-cloud.com / referral,07,35,32,3,10.235294117647058,0.35294117647058826,135,0,0
econipass.com / referral,05,35,33,11,56.411764705882355,1.2058823529411764,401,64,0.5588235294117647
expo.bizcrew.jp / referral,07,35,34,4,64.62857142857143,0.9428571428571428,260,8,0.08571428571428572
hitachi-solutions.co.jp / referral,05,35,27,9,123.3125,0.84375,356,6,0.03125
ja.wikipedia.org / referral,08,35,30,13,75,0.9142857142857143,381,24,0.08571428571428572
mgp.cybermail.jp / referral,05,35,34,2,22.6,0.9714285714285714,381,65,0.8
nikkeixtech / external,11,35,24,12,148.3939393939394,1.0909090909090908,327,9,0.12121212121212122
tanabe-invoice.transprint.spa-cloud.com / referral,05,35,32,6,13.371428571428572,0.45714285714285713,149,4,0.05714285714285714
totec-sangyo.jp / referral,10,35,26,18,301.52941176470586,1.5588235294117647,888,38,0.058823529411764705
wingarc-nex.com / referral,02,35,28,12,52.470588235294116,0.8823529411764706,253,5,0.058823529411764705
econipass.com / referral,08,34,25,13,52.57575757575758,1.2424242424242424,527,79,0.6666666666666666
gemini.google.com / referral,05,34,33,10,60.05882352941177,0.9705882352941176,285,9,0.11764705882352941
hitachi-solutions.co.jp / referral,07,34,30,16,222.64705882352942,1.5,543,23,0.17647058823529413
hitachi-solutions.co.jp / referral,08,34,22,17,174.06060606060606,1.0606060606060606,552,47,0.24242424242424243
hitachi.co.jp / referral,07,34,28,16,132.58823529411765,1.1470588235294117,395,22,0.17647058823529413
hitachi.co.jp / referral,12,34,29,17,165.5,0.8823529411764706,471,8,0.08823529411764706
login.microsoftonline.com / referral,10,34,32,10,130.76470588235293,1.1470588235294117,411,11,0.058823529411764705
news.google.com / referral,05,34,34,2,10.823529411764707,0.23529411764705882,128,0,0
prtimes.jp / referral,05,34,24,15,170.6969696969697,1.3636363636363635,424,14,0.09090909090909091
prtimes.jp / referral,08,34,27,16,318.4375,1.4375,726,14,0.0625
waibi.transprint.spa-cloud.com / referral,04,34,33,1,31.970588235294116,0.6176470588235294,155,4,0.058823529411764705
waibi.transprint.spa-cloud.com / referral,10,34,25,7,13.6875,0.5,161,8,0.125
waibi.transprint.spa-cloud.com / referral,11,34,24,6,9.758620689655173,0.27586206896551724,124,2,0.034482758620689655
wingarc-nex.com / referral,12,34,25,15,73.61290322580645,0.967741935483871,305,6,0.06451612903225806
ciolounge.org / referral,09,33,32,6,85.75757575757575,0.8484848484848485,261,0,0
copilot.microsoft.com / referral,07,33,30,16,74.09375,0.84375,278,4,0.0625
dtl6000-at-01.digitalworks.local:8180 / referral,03,33,33,0,4.242424242424242,0,132,0,0
duckduckgo / organic,04,33,30,6,85.4375,0.96875,308,4,0.0625
hitachi-solutions.co.jp / referral,02,33,23,17,161.5483870967742,1.064516129032258,401,23,0.25806451612903225
kyocera.transprint.spa-cloud.com / referral,05,33,26,6,59.5,0.23333333333333334,127,4,0.06666666666666667
login.microsoftonline.com / referral,05,33,33,16,235.72727272727272,1.2727272727272727,514,10,0.12121212121212122
mgf.cybermail.jp / referral,05,33,32,2,16.757575757575758,0.7878787878787878,319,46,0.5151515151515151
prtimes.jp / referral,12,33,25,10,285.8125,1.90625,692,17,0.125
tanabe-invoice.transprint.spa-cloud.com / referral,07,33,26,7,12.4375,0.40625,170,11,0.15625
wingarc-nex.com / referral,03,33,25,9,66.51612903225806,0.6129032258064516,210,4,0.06451612903225806
wingarc-nex.com / referral,11,33,21,17,53.46875,1,257,4,0.0625
cloudnative.co.jp / referral,10,32,27,11,64.21875,0.875,255,0,0
cn.bing.com / referral,10,32,24,11,62,0.7857142857142857,319,14,0.17857142857142858
dic.transprint.spa-cloud.com / referral,04,32,21,10,7.9,0.3,117,0,0
eloquaemail / email,09,32,31,4,109.4375,0.75,251,0,0
global.toshiba / referral,07,32,25,8,45.12903225806452,1,184,2,0.03225806451612903
hitachi.co.jp / referral,05,32,26,11,70.03125,1.09375,372,14,0.15625
prtimes.jp / referral,11,32,23,14,139.28125,1.4375,616,14,0.15625
scsk.jp / referral,10,32,27,14,62.6875,1.1875,252,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,11,32,23,7,14.2,0.43333333333333335,138,4,0.06666666666666667
wingarc-nex.com / referral,09,32,23,14,72.76666666666667,1.2333333333333334,287,0,0
youtube.com / referral,02,32,29,5,36.774193548387096,0.6129032258064516,197,0,0
aspicjapan.org / referral,07,31,22,13,252.92857142857142,1.6785714285714286,739,65,0.39285714285714285
classroom.google.com / referral,12,31,30,21,120.46666666666667,0.6333333333333333,253,5,0.06666666666666667
cn.bing.com / referral,12,31,25,11,74.37931034482759,0.7931034482758621,399,10,0.13793103448275862
duckduckgo / organic,05,31,28,8,24.64516129032258,0.7096774193548387,160,4,0.06451612903225806
econipass.com / referral,01,31,30,1,5.838709677419355,1,200,55,0.8709677419354839
global.toshiba / referral,08,31,24,10,16.93548387096774,0.8387096774193549,162,0,0
hitachi-solutions.co.jp / referral,03,31,27,13,177.2258064516129,0.7741935483870968,385,14,0.12903225806451613
hitachi.co.jp / referral,04,31,30,11,92.46666666666667,0.9666666666666667,275,10,0.06666666666666667
kabutan.jp / referral,01,31,30,4,52.516129032258064,1.1290322580645162,289,5,0.03225806451612903
kyocera.transprint.spa-cloud.com / referral,10,31,25,7,18.838709677419356,0.5161290322580645,132,2,0.03225806451612903
lu.ma / referral,05,31,30,5,15.833333333333334,0.5333333333333333,145,0,0
perplexity / (not set),04,31,30,3,52.354838709677416,0.5806451612903226,136,0,0
perplexity.ai / referral,01,31,29,12,62.83870967741935,1.032258064516129,272,2,0.03225806451612903
t.co / referral,03,31,23,10,24.482758620689655,0.7241379310344828,192,14,0.2413793103448276
wakita.transprint.spa-cloud.com / referral,03,31,24,9,13.833333333333334,0.3,148,0,0
wingarc-nex.com / referral,01,31,24,8,55.7,0.9,258,5,0.06666666666666667
youtube.com / referral,12,31,24,9,32.642857142857146,0.39285714285714285,147,2,0.03571428571428571
copilot.microsoft.com / referral,08,30,24,9,120.3,0.8,201,6,0.06666666666666667
copilot.microsoft.com / referral,10,30,23,17,79.13793103448276,0.896551724137931,242,6,0.10344827586206896
dic.transprint.spa-cloud.com / referral,06,30,23,5,8.642857142857142,0.32142857142857145,113,2,0.03571428571428571
global.toshiba / referral,06,30,29,3,33.266666666666666,0.8333333333333334,175,5,0.03333333333333333
hitachi.co.jp / referral,10,30,25,15,85.79310344827586,1,340,18,0.2413793103448276
ja.wikipedia.org / referral,01,30,28,6,55.3,0.9666666666666667,279,4,0.06666666666666667
online.logi-biz.com / referral,06,30,30,7,34.63333333333333,0.5666666666666667,200,0,0
org62.lightning.force.com / referral,11,30,30,17,21.566666666666666,1.1666666666666667,250,0,0
talk.worksmobile.com / referral,10,30,26,14,185.3448275862069,1.4482758620689655,369,2,0.034482758620689655
tanabe-invoice.transprint.spa-cloud.com / referral,04,30,25,8,54.62068965517241,0.5862068965517241,175,9,0.10344827586206896
waibi.transprint.spa-cloud.com / referral,01,30,23,5,10.071428571428571,0.42857142857142855,112,0,0
wakita.transprint.spa-cloud.com / referral,02,30,29,2,11.033333333333333,0.3333333333333333,120,0,0
chatgpt.com / (not set),03,29,28,4,292.62068965517244,1.8275862068965518,816,4,0.06896551724137931
dic.transprint.spa-cloud.com / referral,03,29,21,4,21.32,0.36,116,0,0
dic.transprint.spa-cloud.com / referral,05,29,22,8,11.964285714285714,0.35714285714285715,134,6,0.10714285714285714
ecosia.org / organic,09,29,27,5,118.55172413793103,0.9655172413793104,258,6,0.10344827586206896
global.toshiba / referral,05,29,25,7,19.892857142857142,0.8928571428571429,176,10,0.07142857142857142
kabutan.jp / referral,10,29,27,7,81.37931034482759,1.0344827586206897,309,0,0
kyocera.transprint.spa-cloud.com / referral,04,29,23,4,11.222222222222221,0.4074074074074074,145,9,0.14814814814814814
kyosei-ia.transprint.spa-cloud.com / referral,07,29,25,5,25.82758620689655,0.27586206896551724,131,0,0
login.microsoftonline.com / referral,01,29,29,6,95.10344827586206,1.0689655172413792,241,4,0.06896551724137931
m.facebook.com / referral,04,29,25,0,5.8,0.56,108,2,0
perplexity / (not set),05,29,27,3,47.689655172413794,0.6896551724137931,127,0,0
perplexity.ai / referral,02,29,22,10,98.92307692307692,0.9615384615384616,261,10,0.038461538461538464
seikyu-shimojima.transprint.spa-cloud.com / referral,02,29,24,5,8.655172413793103,0.3793103448275862,129,2,0.034482758620689655
yp-ia.transprint.spa-cloud.com / referral,05,29,27,3,9.655172413793103,0.3793103448275862,130,4,0.06896551724137931
aspicjapan.org / referral,05,28,23,9,97.71428571428571,1.0357142857142858,314,32,0.32142857142857145
cn.bing.com / referral,11,28,21,8,97.33333333333333,0.9166666666666666,249,15,0.20833333333333334
commmuneapp.page.link / referral,07,28,8,22,601.3846153846154,4.653846153846154,1150,4,0.038461538461538464
copilot.cloud.microsoft / referral,06,28,26,9,200.2962962962963,1.037037037037037,300,15,0.1111111111111111
duckduckgo / organic,09,28,24,7,146.03571428571428,0.9642857142857143,259,10,0.10714285714285714
ecosia.org / organic,07,28,26,6,61.857142857142854,0.8214285714285714,165,1,0.03571428571428571
ers.nikkeibp.co.jp / referral,10,28,25,1,71.2,0.96,181,0,0
fujisash.transprint.spa-cloud.com / referral,04,28,20,9,28.5,0.42857142857142855,119,2,0.03571428571428571
hitachi.co.jp / referral,06,28,19,16,81.66666666666667,0.8148148148148148,290,10,0.14814814814814814
i-reporter.jp / referral,06,28,22,6,212.8846153846154,1.0769230769230769,358,18,0.07692307692307693
itmedia / external,01,28,27,5,44.57142857142857,0.6785714285714286,136,2,0.03571428571428571
kabutan.jp / referral,02,28,27,7,89.57142857142857,1.0714285714285714,294,3,0.03571428571428571
kaname-invoice.transprint.spa-cloud.com / referral,09,28,18,9,5.185185185185185,0.2962962962962963,127,8,0.14814814814814814
messe.nikkei.co.jp / referral,02,28,26,2,59,0.9285714285714286,212,7,0.07142857142857142
mgf.cybermail.jp / referral,12,28,28,0,2.5,0.2857142857142857,120,9,0.14285714285714285
prtimes.jp / referral,03,28,22,7,126.53571428571429,1.6071428571428572,431,10,0.14285714285714285
search.fenrir-inc.com / referral,07,28,28,5,40.857142857142854,0.6428571428571429,156,2,0.03571428571428571
techplay.jp / referral,09,28,25,5,86.11111111111111,1.037037037037037,251,0,0
ads.svfcloud.com / referral,03,27,23,9,35.629629629629626,0.5925925925925926,173,2,0.037037037037037035
an / paid,02,27,0,14,0,2.2857142857142856,243,0,0
biz-study.com / referral,10,27,25,3,53.074074074074076,0.8148148148148148,146,0,0
faithnetwork.lightning.force.com / referral,09,27,27,1,57.44444444444444,0.7777777777777778,136,3,0.037037037037037035
fujisash.transprint.spa-cloud.com / referral,05,27,21,4,10,0.32,107,0,0
kaname-invoice.transprint.spa-cloud.com / referral,01,27,23,5,20.88888888888889,0.3333333333333333,103,0,0
login.microsoftonline.com / referral,03,27,26,6,113.07407407407408,0.7037037037037037,206,10,0.1111111111111111
lu.ma / referral,04,27,27,7,15.962962962962964,0.5185185185185185,138,0,0
tanabe-invoice.transprint.spa-cloud.com / referral,09,27,20,8,5.538461538461538,0.46153846153846156,126,6,0.11538461538461539
ydn / display,09,27,26,3,0.7777777777777778,0.07407407407407407,95,0,0
youtube.com / referral,01,27,26,2,65.66666666666667,0.5925925925925926,175,2,0.037037037037037035
active.nikkeibp.co.jp / referral,08,26,23,3,94.5,0.8846153846153846,180,0,0
ads.svfcloud.com / referral,04,26,21,4,22.26086956521739,0.391304347826087,123,2,0.043478260869565216
dtl6000-at-01.digitalworks.local:8180 / referral,09,26,26,0,1.5384615384615385,0,87,0,0
duckduckgo / organic,10,26,23,10,73.1923076923077,0.7692307692307693,161,0,0
duckduckgo / organic,11,26,22,4,189.08333333333334,0.8333333333333334,286,0,0
gemini.google.com / referral,10,26,22,13,58.72,1.32,276,4,0.04
hs_email / email,01,26,15,13,171.34615384615384,1.1538461538461537,338,34,0.3076923076923077
kabutan.jp / referral,09,26,21,12,112.76923076923077,0.8076923076923077,233,0,0
kaname-invoice.transprint.spa-cloud.com / referral,08,26,21,4,5.2,0.4,108,2,0.04
oilesjp.sharepoint.com / referral,02,26,26,2,22.46153846153846,0.6153846153846154,119,0,0
peatix / external,08,26,26,2,64.5,0.8846153846153846,196,0,0
perplexity.ai / referral,03,26,22,7,34.08,0.96,173,2,0.04
search.fenrir-inc.com / referral,06,26,26,4,44.46153846153846,0.6153846153846154,116,0,0
search.portal.auone.jp / referral,12,26,26,3,112.53846153846153,0.8846153846153846,123,0,0
yp-ia.transprint.spa-cloud.com / referral,06,26,22,5,35.84,0.44,154,11,0.04
Gartner / external,05,25,27,5,5.04,0.28,122,0,0
duckduckgo / organic,12,25,23,7,76.04,1.04,272,2,0.04
econipass.com / referral,06,25,20,9,173,1.2608695652173914,238,23,0.43478260869565216
ecosia.org / organic,10,25,23,7,78.12,1.08,164,2,0.04
gemini.google.com / referral,04,25,24,9,66.4,0.76,224,5,0.08
hitachi.co.jp / referral,11,25,21,12,249.72,1.2,562,26,0.28
hs_email / email,04,25,2,19,158.45454545454547,1.7272727272727273,375,36,0.3181818181818182
kaname-invoice.transprint.spa-cloud.com / referral,05,25,23,3,9.26086956521739,0.43478260869565216,127,6,0.13043478260869565
l.instagram.com / referral,11,25,25,0,17.16,0.56,110,0,0
peatix / external,10,25,18,8,105.91666666666667,1.1666666666666667,307,0,0
scsk.jp / referral,11,25,16,8,88.38095238095238,1.0476190476190477,205,0,0
search.fenrir-inc.com / referral,08,25,25,5,47.6,0.64,123,3,0.04
seikyu-shimojima.transprint.spa-cloud.com / referral,04,25,22,2,7.416666666666667,0.25,111,6,0.125
tanabe-invoice.transprint.spa-cloud.com / referral,06,25,17,7,31.782608695652176,0.391304347826087,119,6,0.13043478260869565
yp-ia.transprint.spa-cloud.com / referral,10,25,23,2,14.64,0.4,109,0,0
3crex.transprint.spa-cloud.com / referral,04,24,22,6,45.125,0.7916666666666666,135,2,0.041666666666666664
ads.svfcloud.com / referral,12,24,19,3,50.65,0.45,104,0,0
cloudnative.co.jp / referral,08,24,23,7,98.45833333333333,0.8333333333333334,222,0,0
copilot.microsoft.com / referral,11,24,18,8,41.72727272727273,0.9090909090909091,162,0,0
duckduckgo / organic,01,24,23,5,40.041666666666664,0.8333333333333334,125,4,0.08333333333333333
duckduckgo / organic,06,24,21,4,66.58333333333333,0.8333333333333334,149,8,0.08333333333333333
ecosia.org / organic,11,24,21,6,81.29166666666667,0.9166666666666666,168,2,0.041666666666666664
fb / paid,02,24,22,2,39.04347826086956,0.8260869565217391,127,14,0.17391304347826086
kyocera.transprint.spa-cloud.com / referral,12,24,16,5,17.38095238095238,0.2857142857142857,97,0,0
linkedin.com / referral,01,24,22,7,84.375,1.2916666666666667,224,0,0
login.microsoftonline.com / referral,02,24,24,3,45.125,0.875,167,2,0.041666666666666664
lu.ma / referral,06,24,21,8,11.791666666666666,0.5,112,0,0
m.facebook.com / referral,05,24,24,0,6.166666666666667,0.5833333333333334,101,0,0
messe.nikkei.co.jp / referral,03,24,23,3,48.916666666666664,0.8333333333333334,202,11,0.16666666666666666
necap-seikyu.transprint.spa-cloud.com / referral,08,24,21,2,12.652173913043478,0.34782608695652173,89,0,0
news.google.com / referral,12,24,23,6,37.541666666666664,0.6666666666666666,133,3,0.041666666666666664
perplexity / (not set),06,24,24,5,56.708333333333336,0.9166666666666666,137,2,0.041666666666666664
ads.svfcloud.com / referral,09,23,14,9,68.28571428571429,0.7142857142857143,171,0,0
aspicjapan.org / referral,10,23,21,9,187,0.9130434782608695,454,22,0.2608695652173913
biz-study.com / referral,07,23,23,2,32.73913043478261,0.6956521739130435,121,0,0
c-teraoka.transprint.spa-cloud.com / referral,10,23,20,3,11.565217391304348,0.391304347826087,97,2,0.043478260869565216
duckduckgo / organic,08,23,21,4,94.52173913043478,1.0434782608695652,175,0,0
em.intra-mart.jp / referral,09,23,22,2,104.47826086956522,0.391304347826087,149,0,0
getfireshot.com / referral,07,23,23,0,0,0.5652173913043478,96,2,0.043478260869565216
global.toshiba / referral,03,23,23,4,18.17391304347826,0.6521739130434783,137,5,0.043478260869565216
hitachi-solutions.co.jp / referral,10,23,17,12,81.47826086956522,1,211,8,0.13043478260869565
hitachi-solutions.co.jp / referral,12,23,20,7,120.26086956521739,0.8695652173913043,258,4,0.08695652173913043
hitachi.co.jp / referral,03,23,20,8,38.09090909090909,0.8181818181818182,185,8,0.18181818181818182
hitachi.co.jp / referral,09,23,22,9,91.78260869565217,0.8260869565217391,261,14,0.17391304347826086
i-reporter.jp / referral,02,23,19,10,147.04347826086956,1.0869565217391304,277,23,0.08695652173913043
i-reporter.jp / referral,04,23,15,13,256.2173913043478,1.0434782608695652,266,8,0.17391304347826086
kabutan.jp / referral,03,23,23,6,64.43478260869566,0.9565217391304348,222,0,0
kabutan.jp / referral,06,23,22,8,94.78260869565217,1.2608695652173914,238,0,0
kyocera.transprint.spa-cloud.com / referral,11,23,21,1,12.318181818181818,0.2727272727272727,92,0,0
lm.facebook.com / referral,11,23,20,0,83.65,0.75,103,0,0
mgp.cybermail.jp / referral,12,23,23,1,23.91304347826087,0.782608695652174,192,32,0.4782608695652174
quickdrama.top / referral,03,23,8,17,14.478260869565217,0.6521739130434783,136,4,0.08695652173913043
scskinfo.sharepoint.com / referral,07,23,23,10,110.82608695652173,1.2608695652173914,319,53,0.5217391304347826
search.fenrir-inc.com / referral,04,23,23,5,26.304347826086957,0.6086956521739131,105,0,0
search.fenrir-inc.com / referral,10,23,23,6,43.608695652173914,0.4782608695652174,107,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,06,23,21,2,7.956521739130435,0.391304347826087,98,2,0.043478260869565216
takubo-grp.transprint.spa-cloud.com / referral,05,23,17,7,8.565217391304348,0.43478260869565216,99,0,0
tamadentcom.transprint.spa-cloud.com / referral,03,23,20,2,6.476190476190476,0.47619047619047616,94,0,0
techplay.jp / referral,10,23,20,9,157.82608695652175,1.2608695652173914,315,0,0
wakita.transprint.spa-cloud.com / referral,04,23,22,5,29.565217391304348,0.5652173913043478,155,11,0.21739130434782608
wakita.transprint.spa-cloud.com / referral,06,23,19,4,9.590909090909092,0.4090909090909091,97,4,0.045454545454545456
wakita.transprint.spa-cloud.com / referral,09,23,15,7,19.181818181818183,0.4090909090909091,90,2,0.045454545454545456
yp-ia.transprint.spa-cloud.com / referral,08,23,19,4,8.217391304347826,0.21739130434782608,96,2,0.043478260869565216
ads.svfcloud.com / referral,06,22,16,9,63.13636363636363,0.6818181818181818,113,0,0
ads.svfcloud.com / referral,08,22,15,10,190.95454545454547,0.8636363636363636,254,3,0.09090909090909091
ads.svfcloud.com / referral,11,22,9,15,90.80952380952381,0.9047619047619048,239,5,0.09523809523809523
docs.google.com / referral,08,22,18,7,43.57142857142857,1.1904761904761905,221,29,0.3333333333333333
ecosia.org / organic,03,22,20,4,40.57142857142857,1.0476190476190477,118,0,0
ecosia.org / organic,06,22,20,2,24.428571428571427,0.5714285714285714,100,5,0.047619047619047616
fa-products.jp / referral,08,22,21,4,49.22727272727273,0.7727272727272727,232,17,0.09090909090909091
global.toshiba / referral,12,22,14,9,50.40909090909091,0.9090909090909091,168,5,0.045454545454545456
itc-uc.transprint.spa-cloud.com / referral,07,22,21,1,16.666666666666668,0.3333333333333333,91,2,0.047619047619047616
jpeaws1121.apo.epson.net / referral,10,22,21,3,83.76190476190476,0.9047619047619048,165,2,0.047619047619047616
kaname-invoice.transprint.spa-cloud.com / referral,07,22,17,5,9.714285714285714,0.3333333333333333,94,2,0.047619047619047616
kyocera.transprint.spa-cloud.com / referral,07,22,15,7,10,0.47619047619047616,103,4,0.09523809523809523
kyosei-ia.transprint.spa-cloud.com / referral,08,22,16,4,4.315789473684211,0.10526315789473684,83,2,0.05263157894736842
l.facebook.com / referral,11,22,20,9,965,2.5,558,0,0
login.microsoftonline.com / referral,11,22,20,12,215.1818181818182,1.2272727272727273,396,20,0.13636363636363635
mail.google.com / referral,06,22,20,6,113.4090909090909,1.1818181818181819,315,14,0.09090909090909091
repo.svfcloud.com / referral,04,22,19,8,70.36363636363636,0.9090909090909091,182,2,0.045454545454545456
repo.svfcloud.com / referral,07,22,14,14,92.38888888888889,0.9444444444444444,161,0,0
search.fenrir-inc.com / referral,09,22,22,3,37.27272727272727,0.6363636363636364,100,0,0
search.nifty.com / referral,08,22,22,1,89.5,0.8181818181818182,98,2,0.045454545454545456
seikyu-shimojima.transprint.spa-cloud.com / referral,09,22,21,1,15.428571428571429,0.3333333333333333,124,5,0.09523809523809523
takubo-grp.transprint.spa-cloud.com / referral,01,22,18,5,12,0.18181818181818182,90,0,0
tanabe-invoice.transprint.spa-cloud.com / referral,10,22,19,2,5.476190476190476,0.38095238095238093,102,7,0.14285714285714285
tanabe-invoice.transprint.spa-cloud.com / referral,11,22,17,3,11.6,0.55,107,8,0.2
wakita.transprint.spa-cloud.com / referral,01,22,22,0,13.818181818181818,0.6363636363636364,92,0,0
wakita.transprint.spa-cloud.com / referral,12,22,19,3,12.772727272727273,0.45454545454545453,96,2,0.045454545454545456
aggkansaij.transprint.spa-cloud.com / referral,02,21,21,1,30.095238095238095,0.6190476190476191,120,6,0.09523809523809523
aspicjapan.org / referral,06,21,16,9,197.3684210526316,1.263157894736842,275,19,0.3157894736842105
biglobe / organic,05,21,16,5,231.2,1.05,107,0,0
biz-study.com / referral,01,21,20,4,15.523809523809524,0.5238095238095238,97,0,0
c-teraoka.transprint.spa-cloud.com / referral,11,21,19,2,12.428571428571429,0.3333333333333333,92,2,0.047619047619047616
docs.google.com / referral,04,21,21,6,26.333333333333332,0.9523809523809523,230,38,0.38095238095238093
econipass.com / referral,02,21,20,3,21.61904761904762,0.9047619047619048,150,33,0.7142857142857143
i-reporter.jp / referral,03,21,14,14,174.0952380952381,1.1428571428571428,278,9,0.14285714285714285
kaname-invoice.transprint.spa-cloud.com / referral,04,21,19,4,4.857142857142857,0.2857142857142857,101,8,0.09523809523809523
l.instagram.com / referral,08,21,22,0,27.19047619047619,0.42857142857142855,160,5,0.09523809523809523
mgf.cybermail.jp / referral,06,21,19,2,2.5,0.8,149,21,0.5
news.google.com / referral,01,21,19,4,71.57142857142857,0.6190476190476191,91,0,0
news.google.com / referral,06,21,16,5,12.428571428571429,0.2857142857142857,71,0,0
nohara.transprint.spa-cloud.com / referral,06,21,19,3,10.142857142857142,0.19047619047619047,96,4,0.09523809523809523
nohara.transprint.spa-cloud.com / referral,07,21,15,5,31.35,0.65,87,0,0
perplexity / (not set),08,21,21,3,44.23809523809524,0.6190476190476191,90,0,0
portal.ac.toyotasystems.com / referral,08,21,21,1,94.95238095238095,0.8571428571428571,165,0,0
prtimes.jp / referral,01,21,12,11,426.3333333333333,2.5238095238095237,648,16,0.14285714285714285
search.fenrir-inc.com / referral,05,21,21,3,35.38095238095238,0.47619047619047616,96,0,0
takubo-grp.transprint.spa-cloud.com / referral,03,21,18,2,11.85,0.6,108,2,0.05
WA / (not set),11,20,20,4,61.4,0.65,130,9,0.15
ads.svfcloud.com / referral,10,20,9,10,225.35294117647058,0.8235294117647058,197,0,0
anews.stockmark.ai / referral,12,20,20,0,25.1,0.45,78,2,0.05
aspicjapan.org / referral,04,20,18,4,234.4,1,291,24,0.15
aspicjapan.org / referral,11,20,16,6,60.77777777777778,0.7777777777777778,177,4,0.1111111111111111
biglobe / organic,04,20,18,5,133.75,1,263,34,0.1
biz-study.com / referral,04,20,20,2,71.35,0.7,102,0,0
c-teraoka.transprint.spa-cloud.com / referral,03,20,16,5,6.15,0.35,82,0,0
copilot.cloud.microsoft / referral,07,20,18,8,89.75,1.05,206,6,0.15
depart-inc.com / referral,04,20,19,3,11.6,0.5,128,0,0
docs.google.com / referral,09,20,18,8,28.85,0.8,220,30,0.45
dtl6000-at-01.digitalworks.local:8180 / referral,11,20,20,0,3.9,0,79,0,0
eloquaemail / email,11,20,15,7,245,1.5,327,3,0.05
fujisash.transprint.spa-cloud.com / referral,01,20,13,10,22.9,0.65,106,2,0.05
global.toshiba / referral,02,20,17,5,16.4,0.75,109,0,0
hitachi-solutions.co.jp / referral,09,20,13,13,212.73684210526315,1.1578947368421053,191,4,0.10526315789473684
hitachi.co.jp / referral,01,20,15,11,81.78947368421052,1,232,7,0.15789473684210525
i-reporter.jp / referral,01,20,17,6,68.63157894736842,1.2105263157894737,172,33,0.21052631578947367
