# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20240401
# 終了日: 20250331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
gdn / display,03,18,18,1,8.055555555555555,0.2777777777777778,68,2,0.05555555555555555
hitachi-solutions.co.jp / referral,05,18,17,6,75,1,189,13,0.1111111111111111
i-reporter.jp / referral,09,18,9,9,206.46666666666667,1.6666666666666667,291,4,0.13333333333333333
ja.m.wikipedia.org / referral,02,18,16,2,32.05555555555556,0.6666666666666666,100,0,0
jwsearch.jword.jp / referral,05,18,17,4,59.388888888888886,0.8888888888888888,78,0,0
kids.yahoo.co.jp / referral,02,18,18,1,36.05555555555556,0.6111111111111112,77,0,0
kpc.transprint.spa-cloud.com / referral,12,18,12,6,28.22222222222222,0.4444444444444444,93,5,0.05555555555555555
kuwazawa.transprint.spa-cloud.com / referral,01,18,13,4,17.529411764705884,0.5882352941176471,91,5,0.11764705882352941
l.facebook.com / referral,02,18,18,5,105.88888888888889,1,156,5,0.05555555555555555
login.microsoftonline.com / referral,08,18,17,6,103.94444444444444,1,131,0,0
mail.yahoo.co.jp / referral,12,18,16,5,47.55555555555556,1.4444444444444444,216,2,0.05555555555555555
mailtap.securemx.jp / referral,09,18,17,3,99.88888888888889,1.1111111111111112,188,0,0
msn.com / referral,11,18,18,2,70.66666666666667,0.7777777777777778,149,0,0
nohara.transprint.spa-cloud.com / referral,02,18,18,4,37.5,0.6111111111111112,128,9,0.05555555555555555
nohara.transprint.spa-cloud.com / referral,03,18,18,1,8.055555555555555,0.2777777777777778,67,0,0
notepm.jp / referral,04,18,14,9,159.22222222222223,1.4444444444444444,257,4,0.1111111111111111
one.nec.com / referral,10,18,15,7,209.27777777777777,1.1666666666666667,330,2,0.05555555555555555
perplexity.ai / referral,06,18,18,5,30.444444444444443,0.5,82,0,0
persol-bd.co.jp / referral,02,18,18,2,99.83333333333333,1,124,0,0
sakura.ad.jp / referral,10,18,18,6,221.44444444444446,1.4444444444444444,386,0,0
shikiho.toyokeizai.net / referral,04,18,17,6,142.16666666666666,1.2222222222222223,256,2,0.05555555555555555
talk.worksmobile.com / referral,02,18,12,10,147.33333333333334,1.3888888888888888,211,0,0
teams.microsoft.com / referral,11,18,13,12,133,1.0555555555555556,186,14,0.16666666666666666
totec-sangyo.jp / referral,05,18,14,7,135.72222222222223,1.4444444444444444,209,11,0.1111111111111111
tsh-world.co.jp / referral,03,18,18,10,58.94444444444444,1.1111111111111112,157,15,0.1111111111111111
weekly-net.co.jp / referral,04,18,18,4,65.44444444444444,0.7777777777777778,136,4,0.1111111111111111
yonyaku.transprint.spa-cloud.com / referral,03,18,18,3,13,0.5,98,8,0.2222222222222222
yp-ia.transprint.spa-cloud.com / referral,12,18,12,7,7.5,0.2777777777777778,66,0,0
Microsoft / banner,03,17,1,10,4.818181818181818,0.2727272727272727,83,0,0
PRTIMES / external,07,17,18,5,93.6470588235294,0.5294117647058824,91,0,0
ads.svfcloud.com / referral,12,17,14,5,25.1875,0.5625,124,7,0.1875
aws.amazon.com / referral,11,17,17,2,23.941176470588236,0.47058823529411764,76,0,0
biglobe / organic,02,17,16,2,43.23529411764706,0.6470588235294118,65,0,0
biglobe / organic,11,17,16,2,107.05882352941177,0.8235294117647058,82,0,0
c-teraoka.transprint.spa-cloud.com / referral,10,17,12,4,29.0625,0.375,72,0,0
c-teraoka.transprint.spa-cloud.com / referral,12,17,10,7,12,0.625,70,0,0
ecosia.org / organic,11,17,16,4,41.3125,0.75,94,0,0
em.intra-mart.jp / referral,07,17,17,5,33.76470588235294,0.8235294117647058,128,0,0
event.salesforce-japan.com / referral,06,17,17,6,91.52941176470588,1.0588235294117647,170,2,0.058823529411764705
facebook / display,07,17,15,1,10.75,0.625,79,2,0
fujifilm.com / referral,04,17,13,6,117.625,0.9375,133,2,0.0625
fujifilm.com / referral,07,17,14,5,88.82352941176471,1.0588235294117647,147,9,0.11764705882352941
hitachi-solutions.co.jp / referral,08,17,14,7,52.529411764705884,0.8235294117647058,182,4,0.11764705882352941
hitachi.co.jp / referral,12,17,10,5,41.733333333333334,1,125,4,0.13333333333333333
hrmos.co / referral,12,17,13,4,71.125,0.8125,123,0,0
info.atled.jp / referral,12,17,16,3,106.29411764705883,0.7058823529411765,184,8,0.11764705882352941
info.com / referral,05,17,17,1,51.705882352941174,0.7058823529411765,88,4,0.11764705882352941
info.com / referral,09,17,17,2,52.05882352941177,0.5882352941176471,102,11,0.23529411764705882
jwsearch.jword.jp / referral,07,17,16,4,55.88235294117647,0.8823529411764706,78,0,0
kabutan.jp / referral,08,17,17,5,48.294117647058826,1,142,2,0.058823529411764705
kose.transprint.spa-cloud.com / referral,02,17,11,6,24.266666666666666,0.4666666666666667,87,6,0.06666666666666667
l.facebook.com / referral,04,17,14,4,56.25,1.125,134,0,0
l.instagram.com / referral,08,17,16,1,10.3125,0.375,67,0,0
linkedin.com / referral,05,17,17,1,21.176470588235293,0.35294117647058826,65,0,0
linkedin.com / referral,06,17,18,3,23.647058823529413,0.6470588235294118,88,0,0
mail.google.com / referral,10,17,11,5,320.8,1.0666666666666667,220,0,0
mgf.cybermail.jp / referral,05,17,15,2,2.6470588235294117,0.8235294117647058,106,8,0.17647058823529413
otsuka-shokai.co.jp / referral,02,17,17,3,32.411764705882355,0.7058823529411765,91,0,0
qiita.com / referral,10,17,9,7,76,1.0666666666666667,184,8,0.2
repo.svfcloud.com / referral,03,17,13,3,25,0.75,106,0,0
search.nifty.com / referral,01,17,17,3,111.23529411764706,0.7647058823529411,83,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,09,17,14,3,7.529411764705882,0.23529411764705882,65,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,12,17,16,2,6.0588235294117645,0.23529411764705882,68,0,0
site2.sbisec.co.jp / referral,07,17,16,4,92.41176470588235,1.0588235294117647,128,0,0
soracom.com / referral,10,17,14,7,53.529411764705884,0.7647058823529411,163,0,0
sp-search.jp / referral,01,17,16,6,51.1875,0.5625,88,0,0
teams.microsoft.com / referral,01,17,14,7,186.76470588235293,1.0588235294117647,206,5,0.058823529411764705
teams.microsoft.com / referral,08,17,11,9,127.125,1.3125,205,13,0.1875
teams.microsoft.com / referral,12,17,11,11,74.23529411764706,0.7647058823529411,116,2,0.058823529411764705
yamazawa-gr.transprint.spa-cloud.com / referral,11,17,15,2,8.625,0.3125,66,0,0
youtube / video,11,17,17,0,0,0.058823529411764705,52,0,0
Facebook / video,03,16,9,2,15,0.6666666666666666,79,2,0.08333333333333333
ads.svfcloud.com / referral,07,16,15,3,74.5625,0.75,84,2,0.0625
almt-ia.transprint.spa-cloud.com / referral,12,16,16,0,18.1875,0.375,68,2,0.0625
baidu / organic,01,16,14,2,34.8125,0.4375,85,0,0
bi.lakeel.com / referral,09,16,14,5,84.625,0.8125,165,13,0.1875
biglobe / organic,10,16,15,1,93.375,0.8125,82,5,0.0625
c-teraoka.transprint.spa-cloud.com / referral,04,16,13,4,34.4375,0.5625,87,10,0.1875
c-teraoka.transprint.spa-cloud.com / referral,06,16,12,3,3.7333333333333334,0.06666666666666667,58,0,0
canare.transprint.spa-cloud.com / referral,09,16,14,2,2.8125,0.125,59,0,0
canare.transprint.spa-cloud.com / referral,11,16,13,4,7.9375,0.1875,67,0,0
dboard1.daikodenshi.biz / referral,01,16,15,5,27.5,0.75,93,0,0
docs.google.com / referral,01,16,14,7,41.875,0.9375,180,24,0.25
facebook / display,02,16,2,6,27.375,0.75,59,0,0
fujifilm.com / referral,11,16,14,4,96.53333333333333,0.9333333333333333,146,4,0.13333333333333333
go.hitachi-solutions.co.jp / referral,09,16,16,4,81,0.9375,171,0,0
hrmos.co / referral,10,16,12,8,415.125,1.75,494,2,0.0625
i-reporter.jp / referral,03,16,11,12,106.4375,1.1875,166,2,0.0625
ikgw / referral,02,16,16,1,23.25,0.6875,70,0,0
intra-mart.jp / referral,12,16,12,9,288,1.1875,300,20,0.25
ja.m.wikipedia.org / referral,08,16,15,5,47.1875,0.875,126,0,0
jwsearch.jword.jp / referral,12,16,15,1,123.0625,0.9375,63,0,0
kose.transprint.spa-cloud.com / referral,01,16,12,5,37.6875,0.5625,85,7,0.1875
kose.transprint.spa-cloud.com / referral,09,16,13,3,14.9375,0.5625,85,4,0.125
kuwazawa.transprint.spa-cloud.com / referral,03,16,12,1,11,0.5384615384615384,75,4,0.15384615384615385
mail.yahoo.co.jp / referral,07,16,12,6,54.8125,1.125,155,0,0
microsoft / cpc,03,16,0,15,181,1.2,162,9,0.2
openwork.jp / referral,04,16,14,6,78.6875,1.1875,189,5,0.0625
qiita.com / referral,11,16,10,7,373.6,1.6,292,11,0.2
repo.svfcloud.com / referral,01,16,11,9,55.5625,0.9375,138,6,0.0625
safe.menlosecurity.com / referral,10,16,16,1,40.5625,0.5,87,5,0.125
safe.menlosecurity.com / referral,11,16,16,2,10.5,0.3125,75,2,0.0625
search.fenrir-inc.com / referral,08,16,14,6,78.4,0.5333333333333333,84,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,07,16,12,3,15.2,0.4,65,2,0.06666666666666667
sem.co.jp / referral,06,16,16,2,49.5,1,94,0,0
sp-search.jp / referral,11,16,15,3,87.125,0.5,67,0,0
teams.microsoft.com / referral,03,16,12,8,428,1.6666666666666667,349,11,0.13333333333333333
teams.microsoft.com / referral,04,16,10,9,66.13333333333334,0.9333333333333333,105,5,0.06666666666666667
wake.transprint.spa-cloud.com / referral,04,16,16,1,53.5,0.6875,84,4,0.125
youtube.com / referral,02,16,13,7,69.75,1.1875,140,6,0.0625
ITmedia / banner,08,15,7,8,55.2,0.6666666666666666,99,2,0.06666666666666667
WA / referral,01,15,13,1,32.333333333333336,0.4,82,1,0.06666666666666667
active.nikkeibp.co.jp / referral,02,15,13,3,50.53333333333333,0.8,92,0,0
bi.lakeel.com / referral,08,15,13,6,174.13333333333333,1.2,240,24,0.3333333333333333
cmwchuoseiki.sharepoint.com / referral,05,15,15,1,171.46666666666667,0.5333333333333333,138,0,0
cmwchuoseiki.sharepoint.com / referral,07,15,12,4,59.4,0.8,103,2,0.06666666666666667
copilot.microsoft.com / referral,06,15,15,3,123.8,0.7333333333333333,130,5,0.13333333333333333
copilot.microsoft.com / referral,07,15,13,6,340.53333333333336,0.6666666666666666,229,0,0
depart-inc.com / referral,03,15,15,3,19.533333333333335,0.6,109,3,0.06666666666666667
fair.j-lis.go.jp / referral,10,15,15,2,20.4,0.7333333333333333,86,0,0
fujisash.transprint.spa-cloud.com / referral,12,15,12,4,21.733333333333334,0.6,93,5,0.13333333333333333
go.hitachi-solutions.co.jp / referral,11,15,10,6,58.93333333333333,1.2666666666666666,125,0,0
grmk / display,08,15,14,0,8.533333333333333,0.2,46,0,0
i-reporter.jp / referral,02,15,13,9,169.86666666666667,1.6666666666666667,234,10,0.06666666666666667
info.com / referral,10,15,14,2,48.666666666666664,0.6666666666666666,84,5,0.06666666666666667
ja.m.wikipedia.org / referral,10,15,15,3,75.66666666666667,0.6666666666666666,112,0,0
ja.m.wikipedia.org / referral,11,15,14,4,17.133333333333333,0.6,70,0,0
jb-honshi-oguchitahindo-waribiki.transprint.spa-cloud.com / referral,07,15,13,3,30.6,0.5333333333333333,71,0,0
kaname-invoice.transprint.spa-cloud.com / referral,04,15,14,2,4.428571428571429,0.35714285714285715,60,0,0
kanematsu.transprint.spa-cloud.com / referral,04,15,15,1,23.933333333333334,0.4666666666666667,77,2,0.06666666666666667
kids.yahoo.co.jp / referral,03,15,15,1,13.2,0.4,58,0,0
kids.yahoo.co.jp / referral,09,15,15,2,114.53333333333333,0.7333333333333333,80,2,0.06666666666666667
kids.yahoo.co.jp / referral,11,15,15,2,16.333333333333332,0.6,71,0,0
kpc.transprint.spa-cloud.com / referral,01,15,11,3,28,0.42857142857142855,68,4,0.14285714285714285
kpc.transprint.spa-cloud.com / referral,07,15,14,1,14.2,0.4,77,5,0.13333333333333333
l.facebook.com / referral,07,15,11,7,58.53333333333333,1.1333333333333333,118,0,0
mail.yahoo.co.jp / referral,08,15,13,2,40.42857142857143,0.9285714285714286,130,0,0
mailtap.securemx.jp / referral,10,15,11,4,72.5,1,102,0,0
messe.nikkei.co.jp / referral,01,15,15,2,25.666666666666668,0.9333333333333333,115,7,0.13333333333333333
microsoft / cpc,01,15,0,11,91.36363636363636,1.3636363636363635,124,5,0.09090909090909091
necap-seikyu.transprint.spa-cloud.com / referral,01,15,12,2,39.07142857142857,0.7142857142857143,60,0,0
nihonkasei.transprint.spa-cloud.com / referral,07,15,14,3,10,0.4,69,0,0
nihonkasei.transprint.spa-cloud.com / referral,09,15,12,3,6.5,0.42857142857142855,60,0,0
noritakegroup.transprint.spa-cloud.com / referral,06,15,13,2,103.6,0.5333333333333333,77,6,0.06666666666666667
openwork.jp / referral,06,15,11,6,112.06666666666666,1.6,156,6,0.2
perplexity / (not set),12,15,15,1,42.13333333333333,0.6666666666666666,67,0,0
qiita.com / referral,01,15,9,5,129.07142857142858,0.9285714285714286,207,7,0.07142857142857142
qiita.com / referral,05,15,13,8,214.33333333333334,1,237,4,0.13333333333333333
qiita.com / referral,12,15,11,4,123.14285714285714,0.7857142857142857,108,0,0
repo.svfcloud.com / referral,12,15,11,7,38.42857142857143,0.8571428571428571,109,4,0.14285714285714285
s02.company.talknote.com / referral,11,15,15,1,43.13333333333333,0.8666666666666667,69,0,0
scskinfo.sharepoint.com / referral,03,15,14,4,127.06666666666666,1.0666666666666667,81,0,0
search.nifty.com / referral,05,15,15,0,109.8,0.8666666666666667,69,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,08,15,13,4,5,0.3333333333333333,59,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,11,15,14,2,25.4,0.26666666666666666,65,0,0
shigotoarimasu.com / referral,10,15,14,3,15,0.4,67,0,0
sp-search.jp / referral,10,15,14,3,58.642857142857146,0.7142857142857143,68,0,0
takubo-grp.transprint.spa-cloud.com / referral,01,15,11,5,9.2,0.4666666666666667,59,0,0
talk.worksmobile.com / referral,07,15,11,9,138.86666666666667,1.5333333333333334,267,28,0.2
youtube.com / referral,03,15,10,5,82.78571428571429,1.5,142,7,0.14285714285714285
zenrin-transprint.transprint.spa-cloud.com / referral,01,15,15,3,8.066666666666666,0.4666666666666667,66,2,0.06666666666666667
almt-ia.transprint.spa-cloud.com / referral,01,14,13,2,13.214285714285714,0.5714285714285714,63,0,0
arkouji.cocolog-nifty.com / referral,11,14,14,1,57.07142857142857,0.9285714285714286,89,0,0
bi.lakeel.com / referral,06,14,13,1,173.28571428571428,1.2142857142857142,159,7,0.14285714285714285
bi.lakeel.com / referral,10,14,14,3,62.07142857142857,1.0714285714285714,116,4,0.14285714285714285
biglobe / organic,08,14,13,1,91.71428571428571,0.7142857142857143,89,2,0.07142857142857142
ctcg.sharepoint.com / referral,09,14,12,5,112.57142857142857,0.8571428571428571,113,2,0.07142857142857142
docs.google.com / referral,02,14,12,6,39.214285714285715,1.1428571428571428,152,15,0.21428571428571427
docs.google.com / referral,05,14,14,4,62.142857142857146,1.2142857142857142,251,58,0.7142857142857143
docs.google.com / referral,11,14,14,3,67.92857142857143,1.5714285714285714,230,49,0.42857142857142855
econipass.com / referral,11,14,14,7,219.5,1.5714285714285714,346,25,0.35714285714285715
ers.nikkeibp.co.jp / referral,10,14,13,5,87.57142857142857,1.1428571428571428,163,9,0.14285714285714285
fsi.co.jp / referral,09,14,14,3,96.14285714285714,1,138,0,0
fujifilm.com / referral,05,14,9,6,80.36363636363636,1.3636363636363635,149,6,0.2727272727272727
gdn / banner,04,14,13,1,1.5714285714285714,0.21428571428571427,52,0,0
go3.shikigaku.jp / referral,10,14,0,14,266.57142857142856,1.5714285714285714,237,0,0
honsha.fsi.co.jp / referral,10,14,14,1,144.5,1.0714285714285714,179,0,0
hrmos.co / referral,08,14,12,6,182.21428571428572,1.1428571428571428,238,2,0.07142857142857142
hrmos.co / referral,09,14,8,8,188.46153846153845,1.2307692307692308,204,2,0.07692307692307693
i-reporter.jp / referral,04,14,11,7,89.57142857142857,1.0714285714285714,122,5,0.14285714285714285
itc-uc.transprint.spa-cloud.com / referral,03,14,12,1,4.615384615384615,0.38461538461538464,51,0,0
ja.m.wikipedia.org / referral,05,14,13,3,44.714285714285715,0.5714285714285714,92,0,0
jwsearch.jword.jp / referral,01,14,14,2,57.357142857142854,0.8571428571428571,61,0,0
kabutan.jp / referral,02,14,13,4,61.07142857142857,0.8571428571428571,127,2,0.07142857142857142
kaname-invoice.transprint.spa-cloud.com / referral,06,14,12,2,10.142857142857142,0.5,62,2,0.07142857142857142
kpc.transprint.spa-cloud.com / referral,02,14,11,4,28.785714285714285,0.35714285714285715,66,2,0.07142857142857142
link.uipath.com / referral,09,14,5,10,124.92307692307692,1.1538461538461537,123,0,0
lu.ma / referral,01,14,14,3,24.642857142857142,0.6428571428571429,65,0,0
mail.yahoo.co.jp / referral,03,14,13,2,45.46153846153846,1,131,0,0
microsoft / cpc,02,14,0,11,213.8181818181818,1.1818181818181819,195,4,0.18181818181818182
monex.ifis.co.jp / referral,04,14,12,5,47.714285714285715,1.1428571428571428,140,0,0
ninno-plaka.com / referral,06,14,14,1,14.714285714285714,0.5714285714285714,61,0,0
noritakegroup.transprint.spa-cloud.com / referral,07,14,13,2,48.07142857142857,0.5714285714285714,93,2,0.07142857142857142
notepm.jp / referral,05,14,13,2,166.46153846153845,1,144,6,0.23076923076923078
okaya-system.co.jp / referral,03,14,13,1,17.76923076923077,0.46153846153846156,68,0,0
okaya-system.co.jp / referral,08,14,14,2,95.35714285714286,0.7142857142857143,159,0,0
otsuka-shokai.co.jp / referral,04,14,12,5,83.42857142857143,0.9285714285714286,95,2,0.07142857142857142
perplexity / (not set),11,14,14,0,31.714285714285715,0.5,62,0,0
repo.svfcloud.com / referral,04,14,12,9,106.42857142857143,1.1428571428571428,179,15,0.2857142857142857
search.nifty.com / referral,02,14,14,1,51.57142857142857,0.9285714285714286,60,0,0
search.portal.uqmobile.jp / referral,03,14,13,3,167.92857142857142,1.0714285714285714,78,0,0
seikyu-shimojima.transprint.spa-cloud.com / referral,02,14,11,3,8.714285714285714,0.42857142857142855,65,2,0.07142857142857142
sp-search.jp / referral,03,14,14,3,10.642857142857142,0.5714285714285714,61,0,0
sp-search.jp / referral,07,14,14,4,28.928571428571427,0.35714285714285715,56,0,0
tlt.co.jp / referral,10,14,13,4,157.92857142857142,1.1428571428571428,230,0,0
totec-sangyo.jp / referral,11,14,11,5,146.14285714285714,1.8571428571428572,219,4,0.14285714285714285
wakita.transprint.spa-cloud.com / referral,02,14,12,2,8.076923076923077,0.38461538461538464,51,0,0
yanmarglobal.sharepoint.com / referral,10,14,14,3,171.35714285714286,1,118,1,0.07142857142857142
yonyaku.transprint.spa-cloud.com / referral,01,14,14,0,22.142857142857142,0.42857142857142855,64,2,0.07142857142857142
youtube.com / referral,07,14,12,5,77.85714285714286,1.5,187,12,0.21428571428571427
zenrin-transprint.transprint.spa-cloud.com / referral,03,14,9,6,17.214285714285715,0.42857142857142855,53,0,0
(not set) / cpc,11,13,12,1,28.923076923076923,0.15384615384615385,104,0,0
(not set) / email,06,13,13,5,61.69230769230769,0.6923076923076923,123,0,0
LINE / video,04,13,8,1,1,0.2222222222222222,42,0,0
LINE / video,05,13,9,2,1.9090909090909092,0.09090909090909091,38,0,0
ads.svfcloud.com / referral,09,13,12,1,51.30769230769231,0.5384615384615384,48,0,0
baidu / organic,09,13,13,1,4.769230769230769,0.38461538461538464,54,4,0.15384615384615385
biglobe / organic,12,13,12,1,106.92307692307692,0.9230769230769231,78,7,0.07692307692307693
biz.nikkan.co.jp / referral,10,13,7,7,153.41666666666666,1.25,170,2,0.08333333333333333
c-teraoka.transprint.spa-cloud.com / referral,09,13,8,5,15.75,0.4166666666666667,52,0,0
canare.transprint.spa-cloud.com / referral,04,13,11,1,11,0.5,57,2,0.08333333333333333
chatgpt.com / referral,08,13,13,5,193.30769230769232,0.6923076923076923,138,3,0.07692307692307693
ciolounge.org / referral,09,13,13,1,55.69230769230769,0.6923076923076923,88,0,0
copilot.microsoft.com / referral,05,13,13,3,46,0.7692307692307693,94,2,0.07692307692307693
docs.google.com / referral,03,13,10,7,26.615384615384617,0.8461538461538461,166,40,0.5384615384615384
docs.google.com / referral,12,13,9,4,65.15384615384616,1.6153846153846154,209,47,0.5384615384615384
econipass.com / referral,02,13,13,0,10.923076923076923,0.9230769230769231,90,21,0.7692307692307693
em.macnica.co.jp / referral,10,13,0,13,148.92307692307693,1.6923076923076923,115,0,0
facebook / banner,11,13,12,0,3.4166666666666665,0.4166666666666667,46,2,0
facebook / banner,12,13,12,3,31.23076923076923,1.2307692307692308,116,24,0.3076923076923077
forest.f2ff.jp / referral,06,13,12,3,86.38461538461539,1.0769230769230769,96,0,0
gemini.google.com / referral,11,13,13,4,17.615384615384617,0.3076923076923077,67,0,0
gstatic.com / referral,10,13,13,2,281.53846153846155,0.46153846153846156,75,0,0
i-reporter.jp / referral,07,13,11,4,178.6153846153846,1.2307692307692308,137,7,0.15384615384615385
impress / external,11,13,3,10,60.083333333333336,1.5,97,0,0
ja.m.wikipedia.org / referral,01,13,12,2,141.75,0.6666666666666666,142,0,0
jtk.transprint.spa-cloud.com / referral,10,13,11,4,14.846153846153847,0.23076923076923078,60,0,0
jwsearch.jword.jp / referral,03,13,13,1,65.84615384615384,0.8461538461538461,62,0,0
kanematsu.transprint.spa-cloud.com / referral,05,13,13,2,14.692307692307692,0.3076923076923077,62,2,0.07692307692307693
kids.yahoo.co.jp / referral,10,13,13,3,147.6153846153846,0.7692307692307693,72,2,0.07692307692307693
l.facebook.com / referral,06,13,11,6,167.46153846153845,1.6153846153846154,173,0,0
l.instagram.com / referral,06,13,13,0,12,0.23076923076923078,47,0,0
lm.facebook.com / referral,11,13,9,2,52,0.9090909090909091,78,4,0
login.microsoftonline.com / referral,03,13,13,6,89.6923076923077,0.9230769230769231,138,0,0
monex.ifis.co.jp / referral,07,13,13,3,67.3076923076923,1.0769230769230769,146,0,0
ninno-plaka.com / referral,07,13,11,7,60.53846153846154,1.0769230769230769,96,0,0
notepm.jp / referral,10,13,12,4,162.92307692307693,1,184,5,0.07692307692307693
notepm.jp / referral,11,13,12,3,128.69230769230768,0.7692307692307693,104,4,0.15384615384615385
okaya-system.co.jp / referral,12,13,11,3,13.692307692307692,0.3076923076923077,53,0,0
openwork.jp / referral,08,13,11,6,101.6923076923077,0.7692307692307693,91,0,0
piano / email,10,13,13,4,79.07692307692308,0.7692307692307693,111,0,0
qiita.com / referral,09,13,5,7,305.9166666666667,2.3333333333333335,254,2,0.08333333333333333
repo.svfcloud.com / referral,06,13,11,3,58.09090909090909,0.5454545454545454,96,2,0.09090909090909091
repo.svfcloud.com / referral,11,13,11,8,307,3.3333333333333335,510,20,0.16666666666666666
safe.menlosecurity.com / referral,09,13,13,2,76.61538461538461,0.46153846153846156,89,2,0.07692307692307693
search.nifty.com / referral,09,13,12,3,143.92307692307693,0.9230769230769231,69,0,0
sekigiken.co.jp / referral,08,13,13,2,159.30769230769232,1,77,0,0
shikiho.toyokeizai.net / referral,01,13,12,5,214.3846153846154,1.2307692307692308,291,0,0
shikiho.toyokeizai.net / referral,10,13,13,3,68,0.8461538461538461,121,0,0
shikiho.toyokeizai.net / referral,11,13,13,5,265.46153846153845,1.5384615384615385,253,0,0
site1.sbisec.co.jp / referral,10,13,13,3,30.76923076923077,0.8461538461538461,97,0,0
sp-search.jp / referral,12,13,13,1,20.23076923076923,0.8461538461538461,63,2,0.07692307692307693
t365cs.sharepoint.com / referral,08,13,13,3,65.61538461538461,1,81,0,0
totec-sangyo.jp / referral,12,13,9,4,36.07692307692308,0.8461538461538461,68,0,0
toyokeizai.smartseminar.jp / referral,10,13,0,13,347.0769230769231,1.9230769230769231,367,0,0
wingarc.svy.ooo / referral,08,13,11,3,104.15384615384616,0.9230769230769231,172,24,0.5384615384615384
wingarc.svy.ooo / referral,11,13,8,7,51.07692307692308,0.8461538461538461,147,12,0.3076923076923077
wingarc.svy.ooo / referral,12,13,10,5,38.92307692307692,1,108,8,0.3076923076923077
youtube.com / referral,11,13,7,8,117.16666666666667,1,120,2,0.08333333333333333
yp-ia.transprint.spa-cloud.com / referral,01,13,13,0,35.38461538461539,0.46153846153846156,65,6,0.07692307692307693
zeiken / external,10,13,3,10,107.53846153846153,0.9230769230769231,89,0,0
LINE / video,08,12,10,2,0.18181818181818182,0.45454545454545453,66,0,0
active.nikkeibp.co.jp / referral,05,12,11,4,42,1,128,17,0.6666666666666666
ads.svfcloud.com / referral,06,12,12,0,26.916666666666668,0.5,48,0,0
c-teraoka.transprint.spa-cloud.com / referral,05,12,9,3,6.333333333333333,0.4166666666666667,42,0,0
canare.transprint.spa-cloud.com / referral,05,12,9,3,23.833333333333332,0.4166666666666667,54,0,0
canare.transprint.spa-cloud.com / referral,07,12,9,2,7.909090909090909,0.36363636363636365,44,0,0
canare.transprint.spa-cloud.com / referral,12,12,8,4,21.818181818181817,0.45454545454545453,58,2,0.09090909090909091
dal.co.jp / referral,10,12,11,4,340.5833333333333,1.75,259,2,0.08333333333333333
dx-consultant.co.jp / referral,05,12,10,4,131.33333333333334,1,103,0,0
dx-consultant.co.jp / referral,08,12,10,4,257.8333333333333,0.9166666666666666,103,2,0.08333333333333333
econipass.com / referral,03,12,11,3,101.16666666666667,0.9166666666666666,126,16,0.5833333333333334
em.intra-mart.jp / referral,10,12,11,1,21.75,0.9166666666666666,86,0,0
fujifilm.com / referral,01,12,9,4,47.36363636363637,0.7272727272727273,88,0,0
fujifilm.com / referral,02,12,9,5,46.166666666666664,0.8333333333333334,67,0,0
gdsa / cpc,05,12,11,3,53.75,0.9166666666666666,101,0,0
gemini.google.com / referral,10,12,12,5,168.83333333333334,0.5833333333333334,98,0,0
hrmos.co / referral,02,12,7,6,55.72727272727273,1.1818181818181819,101,2,0.09090909090909091
i-reporter.jp / referral,05,12,8,4,173.27272727272728,1.1818181818181819,296,6,0.09090909090909091
i-reporter.jp / referral,12,12,7,9,341.1818181818182,1.7272727272727273,238,12,0.18181818181818182
intra-mart.jp / referral,10,12,7,8,53.6,1,99,2,0.1
itmedia / external,02,12,6,5,167.72727272727272,0.7272727272727273,99,12,0.18181818181818182
jmc-ia.transprint.spa-cloud.com / referral,04,12,11,2,4.5,0.3333333333333333,49,0,0
jtk.transprint.spa-cloud.com / referral,05,12,8,4,13.833333333333334,0.25,46,0,0
jtk.transprint.spa-cloud.com / referral,06,12,6,6,34.45454545454545,0.6363636363636364,43,0,0
jtk.transprint.spa-cloud.com / referral,07,12,9,4,23.181818181818183,0.45454545454545453,47,0,0
l.instagram.com / referral,01,12,13,0,7.75,0.3333333333333333,48,0,0
linkedin.com / referral,09,12,12,1,28.833333333333332,0.5,59,2,0.08333333333333333
lm.facebook.com / referral,08,12,10,3,47.25,0.75,61,0,0
lu.ma / referral,09,12,12,3,22.833333333333332,0.5833333333333334,59,0,0
maia.co.jp / referral,04,12,12,2,22.25,0.4166666666666667,49,0,0
mail.google.com / referral,06,12,9,6,38.583333333333336,0.6666666666666666,67,0,0
mail.google.com / referral,07,12,7,7,177.08333333333334,1.0833333333333333,133,2,0.08333333333333333
mailtap.securemx.jp / referral,11,12,10,3,110.58333333333333,1.1666666666666667,158,0,0
