# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20250401
# 終了日: 20260331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
login.microsoftonline.com / referral,06,7,7,1,88.42857142857143,1.1428571428571428,61,0,0
m365.cloud.microsoft / referral,05,7,7,4,21.285714285714285,0.5714285714285714,36,0,0
nikkeixtech / external,06,7,7,1,0.42857142857142855,0,27,0,0
notepm.jp / referral,04,7,7,0,45.57142857142857,0.8571428571428571,37,0,0
perplexity.ai / referral,08,7,6,3,22.833333333333332,0.6666666666666666,33,0,0
qiita.com / referral,02,7,3,5,34.57142857142857,1.1428571428571428,72,0,0
search.portal.auone.jp / referral,01,7,7,0,55,1,29,0,0
techtouch.jp / referral,10,7,6,3,164.42857142857142,1.8571428571428572,108,0,0
websearch.rakuten.co.jp / referral,01,7,7,0,35.285714285714285,0.7142857142857143,34,0,0
websearch.rakuten.co.jp / referral,03,7,6,1,54.57142857142857,0.8571428571428571,35,0,0
websearch.rakuten.co.jp / referral,10,7,7,0,89.57142857142857,0.7142857142857143,31,0,0
ydn / display,06,7,7,1,2.857142857142857,0.42857142857142855,41,0,0
ydn / display,08,7,7,0,0.2857142857142857,0.14285714285714285,23,0,0
WA / product_MB,09,6,0,6,114.5,1.1666666666666667,55,0,0
bi.lakeel.com / referral,10,6,6,1,150,1,48,0,0
chatgpt.com / (not set),02,6,6,0,51.166666666666664,0.5,25,0,0
cmwchuoseiki.sharepoint.com / referral,04,6,3,1,73.83333333333333,1,27,0,0
cmwchuoseiki.sharepoint.com / referral,06,6,1,5,41,0.3333333333333333,25,0,0
cn.bing.com / referral,07,6,6,1,50,0.6666666666666666,44,0,0
duckduckgo / organic,06,6,5,1,48.5,0.6666666666666666,31,0,0
eloquaemail / email,09,6,6,0,3,0.3333333333333333,20,0,0
em.cybozu.co.jp / referral,02,6,0,2,71.8,0.8,28,0,0
expo.bizcrew.jp / referral,08,6,2,4,84,1,61,0,0
fa-products.jp / referral,05,6,4,1,2.8333333333333335,0.3333333333333333,19,0,0
fa-products.jp / referral,09,6,3,2,8.333333333333334,0.5,23,0,0
ferret-plus.com / referral,09,6,0,4,60.833333333333336,1.1666666666666667,30,0,0
gdn / display,01,6,6,0,0.5,0,19,0,0
google / banner,02,6,6,0,0,0,18,0,0
hs_email / email,04,6,0,6,44.833333333333336,1.1666666666666667,22,0,0
hs_email / email,09,6,0,6,191.83333333333334,1.5,66,0,0
i-reporter.jp / referral,07,6,0,4,32.166666666666664,1,25,0,0
kids.yahoo.co.jp / referral,02,6,6,0,0.3333333333333333,0,19,0,0
kids.yahoo.co.jp / referral,07,6,6,0,39.666666666666664,1,25,0,0
login.microsoftonline.com / referral,03,6,6,1,40,0.3333333333333333,27,0,0
login.microsoftonline.com / referral,09,6,5,3,68.33333333333333,0.5,32,0,0
m.baidu.com / referral,03,6,6,0,7.166666666666667,0.8333333333333334,24,0,0
m.facebook.com / referral,03,6,6,0,2,0.3333333333333333,20,0,0
m365.cloud.microsoft / referral,08,6,4,3,17.166666666666668,0.6666666666666666,26,0,0
messe.nikkei.co.jp / referral,02,6,3,0,46.5,1,23,0,0
mgf.cybermail.jp / referral,08,6,1,1,3.8333333333333335,0.8333333333333334,13,0,0
mgf.cybermail.jp / referral,10,6,0,1,1.1666666666666667,1,13,0,0
mgp.cybermail.jp / referral,07,6,6,2,30,0.8333333333333334,44,0,0
perplexity / (not set),04,6,6,1,86,0.8333333333333334,34,0,0
perplexity / (not set),06,6,6,2,69.33333333333333,1,33,0,0
perplexity.ai / referral,12,6,5,3,13.166666666666666,0.6666666666666666,29,0,0
prtimes.jp / referral,10,6,1,5,231.33333333333334,1.3333333333333333,51,0,0
qiita.com / referral,09,6,3,2,9.8,0.6,21,0,0
search.fenrir-inc.com / referral,10,6,6,2,35.166666666666664,0.5,28,0,0
search.portal.auone.jp / referral,03,6,6,1,231,1,43,0,0
t.co / referral,12,6,1,5,33.333333333333336,1.5,57,0,0
techtouch.jp / referral,07,6,6,1,165.83333333333334,1,65,0,0
websearch.rakuten.co.jp / referral,02,6,6,2,118.5,0.3333333333333333,25,0,0
websearch.rakuten.co.jp / referral,08,6,5,3,236.16666666666666,0.8333333333333334,40,0,0
youtube.com / referral,10,6,0,0,14.666666666666666,1,15,0,0
Facebook / banner,12,5,2,2,32.8,1.2,18,0,0
WA / product_MB,10,5,0,4,147.6,1,49,0,0
bcore.biz / referral,05,5,5,0,14.6,0.6,20,0,0
bcore.biz / referral,07,5,5,0,63.2,0.6,22,0,0
bi.lakeel.com / referral,08,5,5,1,21,1.2,24,0,0
bi.lakeel.com / referral,09,5,4,1,13.75,0.75,27,0,0
bi.lakeel.com / referral,12,5,4,3,67.2,1.8,59,0,0
boxil / banner,03,5,5,0,8,0.2,18,0,0
chatgpt.com / (not set),01,5,4,2,167,0.6,30,0,0
classroom.google.com / referral,01,5,0,1,2,1,32,0,0
cmwchuoseiki.sharepoint.com / referral,01,5,4,1,17.6,0.6,21,0,0
cn.bing.com / referral,05,5,5,0,18,0.4,18,0,0
copilot.microsoft.com / referral,11,5,5,3,48.2,0.8,34,0,0
fa-products.jp / referral,04,5,4,0,12,0.4,18,0,0
fa-products.jp / referral,11,5,5,0,26,0.6,30,0,0
facebook.com / referral,02,5,5,0,5.8,0.6,18,0,0
ferret-plus.com / referral,04,5,1,2,100,1.4,32,0,0
ferret-plus.com / referral,06,5,0,3,100.2,2,49,0,0
gdn / display,04,5,5,1,0,0.2,18,0,0
global.toshiba / referral,12,5,2,3,22,0.8,25,0,0
hs_email / email,11,5,0,4,34.8,1.2,21,0,0
i-reporter.jp / referral,02,5,0,3,41.6,0.8,26,0,0
i-reporter.jp / referral,03,5,0,5,62.8,1.2,32,0,0
login.microsoftonline.com / referral,08,5,4,1,40.8,0.6,31,0,0
login.microsoftonline.com / referral,11,5,2,2,16.2,0.8,19,0,0
m.facebook.com / referral,12,5,5,0,0,0,15,0,0
mail.google.com / referral,07,5,3,2,4.2,0.8,17,0,0
notepm.jp / referral,08,5,3,1,175.8,1.6,76,0,0
nttdata-tohoku.co.jp / referral,05,5,5,3,0,0,21,0,0
prtimes.jp / referral,01,5,1,3,83,1,26,0,0
prtimes.jp / referral,05,5,3,4,80,1.2,58,0,0
prtimes.jp / referral,07,5,3,2,35,0.8,33,0,0
qiita.com / referral,04,5,3,3,128.4,2,51,0,0
search.fenrir-inc.com / referral,05,5,5,2,11,0.4,22,0,0
search.nifty.com / referral,04,5,5,1,47.4,1,24,0,0
smartnews.com / referral,12,5,5,0,3.8,0.2,19,0,0
techtouch.jp / referral,06,5,5,0,82,1,33,0,0
totec-sangyo.jp / referral,10,5,0,4,252.6,2,55,0,0
websearch.rakuten.co.jp / referral,11,5,2,5,12.6,1,24,0,0
xtech / external,09,5,0,3,57,1,26,0,0
youtube.com / referral,06,5,3,3,82.6,1.4,63,0,0
youtube.com / referral,07,5,2,3,600.8,1.6,52,0,0
yrmk / display,02,5,3,0,0,0.8,19,0,0
WA / (not set),02,4,4,0,82,0.75,21,0,0
an / paid,11,4,0,2,0,1,14,0,0
beesconnect.com / referral,11,4,4,1,43.75,0.5,26,0,0
beesconnect.com / referral,12,4,4,0,16,0.75,42,0,0
bi.lakeel.com / referral,05,4,4,1,69.5,1.25,21,0,0
biglobe / organic,04,4,4,1,10.25,0.5,17,0,0
biglobe / organic,06,4,4,1,10.75,0.5,17,0,0
chatgpt.com / (not set),12,4,2,4,197.75,1.25,36,0,0
cloud.collaboflow.com / referral,08,4,4,2,8.75,0.75,20,0,0
cmwchuoseiki.sharepoint.com / referral,10,4,2,2,21.5,0.75,27,0,0
cn.bing.com / referral,09,4,4,1,15,0.25,17,0,0
cn.bing.com / referral,12,4,3,1,29.75,0.5,36,0,0
copilot.cloud.microsoft / referral,06,4,4,2,35,0.75,21,0,0
copilot.microsoft.com / referral,07,4,2,2,90.25,1.5,43,0,0
copilot.microsoft.com / referral,10,4,3,2,26.75,0.5,21,0,0
copilot.microsoft.com / referral,12,4,3,3,21.25,0.5,19,0,0
days.cybozu.co.jp / referral,10,4,0,1,39,1.25,13,0,0
docs.google.com / referral,04,4,4,2,22.25,0.75,21,0,0
duckduckgo / organic,05,4,2,3,16.75,0.75,24,0,0
duckduckgo / organic,08,4,3,1,62.25,1,21,0,0
duckduckgo / organic,09,4,3,1,23.25,0.75,17,0,0
ecosia.org / organic,06,4,4,1,3.75,0.5,16,0,0
ecosia.org / organic,07,4,3,1,44.25,0.75,18,0,0
facebook.com / referral,06,4,4,0,4,0.75,15,0,0
ferret-plus.com / referral,05,4,0,0,32.25,1,12,0,0
fujifilm.com / referral,06,4,4,0,6,0.25,14,0,0
fujifilm.com / referral,11,4,4,0,3.75,0.5,18,0,0
global.toshiba / referral,08,4,3,1,14.5,1,26,0,0
google / (not set),12,4,4,0,0,0,12,0,0
hitachigroup.okta.com / referral,12,4,3,1,180.75,1,14,0,0
i-reporter.jp / referral,05,4,0,3,79.25,1.25,25,0,0
i-reporter.jp / referral,08,4,0,4,22.75,1.5,18,0,0
info.wingarc.com / referral,12,4,4,0,19.5,0.5,19,0,0
it-shien.smrj.go.jp / referral,06,4,4,1,26.5,0.75,21,0,0
ja.wikipedia.org / referral,04,4,0,2,68,1,16,0,0
jwsearch.jword.jp / referral,04,4,4,0,90.25,1,17,0,0
kids.yahoo.co.jp / referral,10,4,4,1,13.25,0.5,17,0,0
kids.yahoo.co.jp / referral,11,4,4,0,49.5,0.75,18,0,0
kigyolog.com / referral,06,4,4,1,90.5,0.5,18,0,0
kyoceragp.sharepoint.com / referral,03,4,2,2,17.5,0.5,20,0,0
kyoceragp.sharepoint.com / referral,11,4,2,2,70.75,1,14,0,0
liskul.com / referral,05,4,3,2,35.75,1,38,0,0
login.microsoftonline.com / referral,01,4,4,1,56.5,1,20,0,0
login.microsoftonline.com / referral,12,4,4,2,50.25,0.75,20,0,0
mail.google.com / referral,08,4,0,3,40.75,1,34,0,0
meta / banner,03,4,0,1,0,2,16,0,0
mgp.cybermail.jp / referral,05,4,0,0,0,1,4,0,0
notepm.jp / referral,06,4,3,1,625.5,3,136,0,0
notepm.jp / referral,07,4,3,1,0.75,3.5,109,0,0
perplexity / (not set),07,4,4,0,135.75,1,20,0,0
perplexity / (not set),10,4,4,0,9.5,0.25,15,0,0
perplexity.ai / referral,01,4,2,3,21,1.5,28,0,0
profuture.co.jp / referral,05,4,4,0,21.25,1,18,0,0
prtimes.jp / referral,08,4,0,2,61.75,1,25,0,0
qiita.com / referral,07,4,1,2,417.3333333333333,0.6666666666666666,28,0,0
recommendsaas.jp / referral,07,4,1,1,39.25,1,15,0,0
safe.menlosecurity.com / referral,11,4,4,1,27,0.75,18,0,0
scsk.jp / referral,02,4,2,1,15.25,0.5,11,0,0
search.fenrir-inc.com / referral,06,4,4,1,24,0.5,18,0,0
search.portal.auone.jp / referral,02,4,4,0,78.5,0.75,17,0,0
sfjp.cybozu.com / referral,06,4,4,1,14,1,20,0,0
sites.google.com / referral,04,4,4,0,48,0.5,20,0,0
sjcdneo-vm / referral,05,4,4,1,69.5,1.25,30,0,0
smaregi.jp / referral,07,4,4,2,46.75,1,32,0,0
smaregi.jp / referral,09,4,4,0,0,0,16,0,0
smartnews.com / referral,03,4,4,0,42.25,0.25,18,0,0
svdn01ak.jcci.or.jp / referral,03,4,2,3,6.5,0.5,14,0,0
t.co / referral,10,4,0,2,4.75,0.75,11,0,0
t.co / referral,11,4,0,4,26.25,1.25,20,0,0
talk.worksmobile.com / referral,12,4,4,0,64.75,1,18,0,0
tnk.shapplix.com / referral,12,4,3,2,10.5,0.5,23,0,0
totec-sangyo.jp / referral,04,4,1,1,135,2,30,0,0
websearch.rakuten.co.jp / referral,09,4,4,0,48,1,19,0,0
wingarc1st.atlassian.net / referral,09,4,0,4,54,1.75,31,0,0
youtube.com / referral,04,4,3,2,238.5,1.75,73,0,0
youtube.com / referral,11,4,1,1,104.5,1,34,0,0
(not set) / cpc,11,3,0,2,52.666666666666664,2,20,0,0
a-rakumo.appspot.com / referral,05,3,3,0,26.666666666666668,0.6666666666666666,16,0,0
ad / external,03,3,4,0,1.3333333333333333,0,13,0,0
aiboard.sateraitoai.jp / referral,01,3,3,0,45.333333333333336,1,13,0,0
ammic.co.jp / referral,04,3,1,0,13.666666666666666,1,8,0,0
aspicjapan.org / referral,12,3,0,2,368,2.5,35,0,0
bcore.biz / referral,09,3,3,1,47,0.3333333333333333,21,0,0
beesconnect.com / referral,01,3,1,2,178,1.3333333333333333,32,0,0
beesconnect.com / referral,02,3,3,0,17.333333333333332,0.6666666666666666,12,0,0
beesconnect.com / referral,05,3,3,0,15.666666666666666,0.3333333333333333,12,0,0
bi.lakeel.com / referral,11,3,3,1,127.66666666666667,1.3333333333333333,19,0,0
bozuman.cybozu.com / referral,11,3,0,3,13.333333333333334,1,15,0,0
canoninc.sharepoint.com / referral,07,3,2,1,3.6666666666666665,0.3333333333333333,10,0,0
cbz.solidcom.co.jp / referral,04,3,3,0,15.666666666666666,0.6666666666666666,16,0,0
chatgpt.com / (not set),03,3,2,1,51.666666666666664,3.3333333333333335,42,0,0
chatgpt.com / (not set),04,3,3,1,7.333333333333333,0.6666666666666666,13,0,0
cn.bing.com / referral,10,3,2,3,10,1,19,0,0
cn.bing.com / referral,11,3,2,2,9.333333333333334,1,19,0,0
copilot.cloud.microsoft / referral,05,3,3,1,54,0.3333333333333333,17,0,0
duckduckgo / organic,03,3,1,0,60.333333333333336,1,10,0,0
duckduckgo / organic,12,3,2,2,18.666666666666668,0.6666666666666666,28,0,0
econipass.com / referral,10,3,0,3,389,1,12,0,0
ecosia.org / organic,03,3,3,0,59.666666666666664,1,14,0,0
ecosia.org / organic,05,3,2,1,44,1,17,0,0
el.nsl.tuis.ac.jp / referral,06,3,3,0,14.333333333333334,0.6666666666666666,12,0,0
em.cybozu.co.jp / referral,03,3,0,3,59.666666666666664,1,17,0,0
em.macnica.co.jp / referral,07,3,0,3,19.666666666666668,1,7,0,0
eventory / external,09,3,0,2,55,1,14,0,0
eventory / external,10,3,0,3,28,1,10,0,0
fa-products.jp / referral,12,3,3,0,9.666666666666666,0.6666666666666666,12,0,0
facebook.com / referral,03,3,3,0,0,0,9,0,0
facebook.com / referral,04,3,2,0,3,0,7,0,0
facebook.com / referral,09,3,3,0,2,0.3333333333333333,10,0,0
felo.ai / referral,05,3,2,2,109.66666666666667,1,17,0,0
ferret-plus.com / referral,08,3,1,1,70.66666666666667,0.6666666666666666,11,0,0
ferret-plus.com / referral,10,3,0,2,29,1.6666666666666667,20,0,0
firsthd.sharepoint.com / referral,10,3,0,3,55.666666666666664,1.3333333333333333,25,0,0
firsthd.sharepoint.com / referral,12,3,0,3,59,3.3333333333333335,42,0,0
fujifilm.com / referral,03,3,3,0,3,0.3333333333333333,12,0,0
gdn / display,08,3,3,0,0,0,9,0,0
gemini.google.com / referral,11,3,3,1,3.6666666666666665,0,16,0,0
global.toshiba / referral,07,3,1,1,19.5,1,11,0,0
global.toshiba / referral,11,3,2,0,8.666666666666666,0.3333333333333333,10,0,0
help.spa-cloud.com / referral,04,3,0,1,85.33333333333333,1,21,0,0
help.spa-cloud.com / referral,06,3,0,1,50.5,1,9,0,0
hitachi-solutions.co.jp / referral,01,3,0,2,80.66666666666667,1,14,0,0
hitachi-solutions.co.jp / referral,08,3,0,3,38,1,14,0,0
hitachigroup.okta.com / referral,01,3,3,1,134,1.3333333333333333,39,0,0
i-reporter.jp / referral,04,3,0,2,59,1,13,0,0
i-reporter.jp / referral,06,3,0,2,463.6666666666667,2,43,0,0
i-reporter.jp / referral,09,3,0,2,46.666666666666664,1,20,0,0
i-reporter.jp / referral,11,3,0,3,57.666666666666664,1,14,0,0
i-reporter.jp / referral,12,3,0,0,151,1,16,0,0
ig / social,02,3,0,0,150.33333333333334,1,11,0,0
info.wingarc.com / referral,09,3,2,1,14,0.3333333333333333,15,0,0
inshokuai.jp / referral,02,3,2,1,32.666666666666664,0.6666666666666666,16,0,0
inshokuai.jp / referral,09,3,3,0,204.66666666666666,0.6666666666666666,14,0,0
inshokuai.jp / referral,11,3,3,0,22.333333333333332,0.6666666666666666,12,0,0
itmedia / external,04,3,0,3,43.333333333333336,1,12,0,0
jwsearch.jword.jp / referral,06,3,3,0,64.33333333333333,1,12,0,0
kids.yahoo.co.jp / referral,09,3,3,0,7,0.3333333333333333,12,0,0
kyoceragp.sharepoint.com / referral,04,3,3,1,30.666666666666668,0.3333333333333333,16,0,0
l.instagram.com / referral,01,3,3,0,0,0,9,0,0
l.instagram.com / referral,09,3,2,0,21,0.6666666666666666,16,0,0
liskul.com / referral,09,3,3,1,541,2,69,0,0
login.microsoftonline.com / referral,04,3,3,0,20,0.6666666666666666,11,0,0
m.baidu.com / referral,12,3,3,0,6.666666666666667,1,12,0,0
m.facebook.com / referral,10,3,3,0,0,0,9,0,0
mailtap.securemx.jp / referral,12,3,2,2,109.33333333333333,2,23,0,0
mentena.biz / referral,09,3,0,2,10.666666666666666,1,11,0,0
mgf.cybermail.jp / referral,05,3,0,0,0,1,3,0,0
mgf.cybermail.jp / referral,11,3,0,0,0,1,6,0,0
mgp.cybermail.jp / referral,10,3,0,0,0,1,3,0,0
mind.co.jp / referral,02,3,3,0,37,0.6666666666666666,14,0,0
mind.co.jp / referral,05,3,3,1,58,1,15,0,0
monoist.itmedia.co.jp / referral,02,3,3,0,81.66666666666667,1,15,0,0
n-pax.com / referral,07,3,3,0,8.333333333333334,0.3333333333333333,12,0,0
nets.smktg.jp / referral,11,3,0,3,190.33333333333334,1.6666666666666667,38,0,0
news.mynavi.jp / referral,09,3,2,2,76,1.3333333333333333,23,0,0
niconsul.com / referral,03,3,2,1,103.33333333333333,1,25,0,0
nikkeibp / external,04,3,1,1,61.5,1,15,0,0
nikkeibp / external,08,3,2,2,23.333333333333332,1,15,0,0
nikkeixtech / external,04,3,0,3,75.33333333333333,1,19,0,0
notepm.jp / referral,05,3,3,1,59,1,38,0,0
otsuka-shokai.co.jp / referral,01,3,2,2,44.333333333333336,1.3333333333333333,24,0,0
perplexity / (not set),08,3,3,0,5.666666666666667,0.3333333333333333,11,0,0
perplexity.ai / referral,03,3,1,1,17.666666666666668,1,11,0,0
prev-www.mitsubishielectric.co.jp / referral,01,3,3,1,2,1,17,0,0
preview.itmedia.co.jp / referral,02,3,2,0,9.666666666666666,0.6666666666666666,14,0,0
prisma-cp.paprisma:6082 / referral,01,3,2,1,58.666666666666664,0.6666666666666666,11,0,0
prtimes.jp / referral,03,3,2,1,8,0.6666666666666666,18,0,0
prtimes.jp / referral,04,3,1,2,40.333333333333336,1,15,0,0
prtimes.jp / referral,09,3,1,2,10.333333333333334,1,11,0,0
prtimes.jp / referral,11,3,0,2,92.66666666666667,2.3333333333333335,59,0,0
qiita.com / referral,03,3,1,1,8,0.5,12,0,0
qiita.com / referral,11,3,2,1,27,1,17,0,0
sazankahenig.com / referral,06,3,0,2,33,1,8,0,0
search.fenrir-inc.com / referral,04,3,3,0,27,0.6666666666666666,13,0,0
search.fenrir-inc.com / referral,08,3,3,0,109.66666666666667,1,13,0,0
search.nifty.com / referral,08,3,3,0,152,1,13,0,0
search.portal.auone.jp / referral,12,3,2,1,72,0.6666666666666666,12,0,0
search.portal.uqmobile.jp / referral,04,3,3,2,1.6666666666666667,0,14,0,0
sfdc.smktg.jp / referral,01,3,1,0,21.333333333333332,1,9,0,0
sfdc.smktg.jp / referral,02,3,2,1,44,0.6666666666666666,24,0,0
simulation.genetec.co.jp / referral,06,3,0,3,66.66666666666667,1,15,0,0
sites.google.com / referral,06,3,2,1,36.333333333333336,1,12,0,0
sites.google.com / referral,07,3,3,0,57,0.3333333333333333,18,0,0
sites.google.com / referral,09,3,2,2,128,1.6666666666666667,37,0,0
smaregi.jp / referral,04,3,2,1,34.5,1,28,0,0
smaregi.jp / referral,06,3,3,0,359.6666666666667,1,24,0,0
smaregi.jp / referral,08,3,3,0,69,0.3333333333333333,26,0,0
sunnet-test.net / referral,02,3,3,2,1,0,15,0,0
t.co / referral,03,3,0,3,55.666666666666664,1,27,0,0
t.co / referral,07,3,0,1,202,1.3333333333333333,24,0,0
t.co / referral,09,3,0,3,167.33333333333334,2.6666666666666665,29,0,0
talk.worksmobile.com / referral,05,3,2,1,59.333333333333336,1,13,0,0
talk.worksmobile.com / referral,08,3,3,1,231,1.3333333333333333,25,0,0
talk.worksmobile.com / referral,11,3,1,3,21.333333333333332,0.6666666666666666,25,0,0
techlive / external,02,3,3,0,0,0,9,0,0
techtouch.jp / referral,05,3,3,1,172,1.3333333333333333,39,0,0
techtouch.jp / referral,08,3,2,1,604.3333333333334,0.6666666666666666,43,0,0
techtouch.jp / referral,09,3,3,1,31,1.3333333333333333,20,0,0
techtouch.jp / referral,11,3,3,0,66.33333333333333,1,31,0,0
tocaro.im / referral,12,3,2,2,86.5,0.5,30,0,0
totec-sangyo.jp / referral,11,3,0,3,19.666666666666668,1,8,0,0
tre-hd.cybozu.com / referral,11,3,3,1,27.666666666666668,0.6666666666666666,14,0,0
u-dsk.co.jp / referral,05,3,1,2,104,2,34,0,0
wingarc.com / referral,06,3,1,1,100.66666666666667,1,16,0,0
wingarc1st.atlassian.net / referral,02,3,0,1,11,3,19,0,0
wingarc1st.atlassian.net / referral,07,3,0,2,37.666666666666664,1,35,0,0
wingarc1st.atlassian.net / referral,10,3,1,3,13.666666666666666,1.3333333333333333,18,0,0
yahoo / (not set),11,3,3,0,0,0,9,0,0
yahoo / banner,02,3,0,2,37.666666666666664,0.6666666666666666,11,0,0
yahoo / banner,03,3,3,0,0,0,10,0,0
yellowfin.co.jp / referral,02,3,2,0,164.5,1,22,0,0
128.1.1.9 / referral,01,2,1,0,11,1,6,0,0
192.168.1.24 / referral,12,2,2,0,11,0.5,8,0,0
192.168.100.2 / referral,02,2,0,2,3.5,0.5,6,0,0
192.168.3.3 / referral,04,2,2,0,59,1,11,0,0
192.168.40.201 / referral,02,2,2,1,61,1.5,26,0,0
35.75.82.237 / referral,11,2,0,2,6.5,3,12,0,0
WA / (not set),12,2,0,1,1,1,7,0,0
a-rakumo.appspot.com / referral,07,2,0,2,159,1,12,0,0
active.nikkeibp.co.jp / referral,07,2,0,0,33,1,7,0,0
active.nikkeibp.co.jp / referral,08,2,0,0,12,1,6,0,0
ammic.co.jp / referral,09,2,2,0,36.5,1,8,0,0
ammic.co.jp / referral,12,2,1,2,119.5,1.5,17,0,0
ascii.jp / referral,10,2,2,0,71,1,8,0,0
aspicjapan.org / referral,07,2,0,2,58,1,13,0,0
asuzacgroup.accel-mart.com / referral,02,2,2,1,11.5,0.5,11,0,0
be-marke.jp / referral,01,2,2,1,34.5,1,16,0,0
bitool-hikaku.com / referral,01,2,2,0,0,0,8,0,0
bitool-hikaku.com / referral,08,2,2,1,50,1,13,0,0
bitool-hikaku.com / referral,09,2,1,1,41.5,1,9,0,0
bitool-hikaku.com / referral,10,2,2,0,6.5,0.5,7,0,0
bitool-navi.com / referral,01,2,1,0,43,1,12,0,0
bitool-navi.com / referral,12,2,1,1,34.5,1,7,0,0
bizstudy / external,11,2,0,1,82,1,7,0,0
bizweb-jp001.wowtalkapi.com / referral,10,2,2,0,16,1,10,0,0
blog.hubspot.jp / referral,04,2,1,1,17,1,14,0,0
blog.hubspot.jp / referral,06,2,2,0,23,1,8,0,0
blog.hubspot.jp / referral,07,2,2,1,25.5,0.5,16,0,0
bozuman.cybozu.com / referral,01,2,0,2,32,1,9,0,0
bozuman.cybozu.com / referral,02,2,0,1,5,1,6,0,0
canoninc.sharepoint.com / referral,03,2,2,0,78,1,14,0,0
canoninc.sharepoint.com / referral,09,2,2,0,10,1,8,0,0
cdata.com / referral,05,2,2,1,86,1,11,0,0
class.merkmal-test.com / referral,01,2,0,0,8.5,1,4,0,0
cmwchuoseiki.sharepoint.com / referral,02,2,1,1,13.5,1,10,0,0
cmwchuoseiki.sharepoint.com / referral,03,2,2,0,1,0,7,0,0
cmwchuoseiki.sharepoint.com / referral,05,2,1,1,53.5,0.5,7,0,0
cmwchuoseiki.sharepoint.com / referral,08,2,1,1,249.5,1,10,0,0
cmwchuoseiki.sharepoint.com / referral,09,2,1,1,29,1,7,0,0
cmwchuoseiki.sharepoint.com / referral,11,2,1,1,105.5,0.5,17,0,0
cmwchuoseiki.sharepoint.com / referral,12,2,1,1,81.5,1.5,13,0,0
commmuneapp.page.link / referral,07,2,0,2,39.5,1,8,0,0
commmuneapp.page.link / referral,09,2,0,2,189,1,7,0,0
css-net.co.jp / referral,03,2,2,0,103.5,1,22,0,0
css-net.co.jp / referral,10,2,1,2,0,0.5,6,0,0
data-parade.com / referral,07,2,0,2,221,1,35,0,0
data-parade.com / referral,08,2,0,2,13.5,1,7,0,0
docomo.ne.jp / referral,05,2,2,0,49,1,8,0,0
docomo.ne.jp / referral,06,2,2,1,0,0,8,0,0
docs.google.com / referral,02,2,2,0,6.5,1,8,0,0
docs.google.com / referral,06,2,2,0,44,1,14,0,0
docs.google.com / referral,08,2,2,0,5.5,1,8,0,0
docs.google.com / referral,09,2,1,2,1.5,1,8,0,0
docs.google.com / referral,10,2,1,1,0,0.5,11,0,0
dreamnews.jp / referral,11,2,2,0,12,0.5,8,0,0
dsk-cloud.com / referral,11,2,0,1,181,1,13,0,0
duckduckgo / organic,01,2,2,0,4.5,0,7,0,0
duckduckgo / organic,02,2,2,0,65,1,8,0,0
econipass.com / referral,08,2,0,2,0,1,12,0,0
ecosia.org / organic,09,2,1,1,70.5,0.5,5,0,0
employment.en-japan.com / referral,04,2,2,1,1,0.5,9,0,0
employment.en-japan.com / referral,06,2,2,1,0,0,8,0,0
employment.en-japan.com / referral,07,2,2,0,248.5,1,10,0,0
erp.dentsusoken.com / referral,10,2,0,1,74,1,13,0,0
ers.nikkeibp.co.jp / referral,10,2,0,1,34,1,5,0,0
ers.nikkeibp.co.jp / referral,12,2,0,2,39,1,14,0,0
eventory / external,11,2,0,1,50,1,5,0,0
expo.bizcrew.jp / referral,10,2,0,2,47.5,1.5,9,0,0
facebook.com / referral,01,2,2,0,1,0.5,7,0,0
facebook.com / referral,05,2,2,0,0.5,0.5,7,0,0
facebook.com / referral,08,2,2,0,11,0.5,7,0,0
facebook.com / referral,10,2,2,0,1.5,0.5,7,0,0
fb / banner,11,2,0,1,30,1,7,0,0
fb / banner,12,2,0,1,0,1,6,0,0
felo.ai / referral,06,2,2,1,41,1,11,0,0
ferret-plus.com / referral,07,2,0,0,29,1,8,0,0
ferret-plus.com / referral,12,2,0,2,131.5,1.5,11,0,0
fr.inc / referral,11,2,2,0,33,0.5,12,0,0
fujitsu.com / referral,05,2,2,1,50.5,2,20,0,0
fujitsu.com / referral,06,2,0,1,35,1,14,0,0
fujitsu.com / referral,08,2,0,0,297,1,7,0,0
fujitsu.com / referral,11,2,0,0,242,1,10,0,0
fujitsu.sharepoint.com / referral,10,2,0,2,110,1.5,14,0,0
garoon.hankyu-hanshin.group / referral,04,2,2,0,9,1,8,0,0
gdn / display,07,2,2,0,0,0,6,0,0
geo-news.jp / referral,01,2,2,1,43,1.5,21,0,0
google / (not set),08,2,2,0,0,0,6,0,0
grpportal.jrg.jregroup.ne.jp / referral,04,2,2,0,32.5,1,16,0,0
grpportal.jrg.jregroup.ne.jp / referral,05,2,2,0,47.5,0.5,14,0,0
help.spa-cloud.com / referral,01,2,0,1,24,1,7,0,0
