# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20240401
# 終了日: 20250331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
dsk-cloud.com / referral,07,2,2,2,41.5,1.5,16,0,0
dsk-cloud.com / referral,08,2,2,0,21,1,8,0,0
dx-consultant.co.jp / referral,08,2,0,0,126,1,13,0,0
dxncloud.sharepoint.com / referral,10,2,2,0,64.5,1,9,0,0
e-light.ne.jp / referral,06,2,0,1,27,1,5,0,0
el.mml.tuis.ac.jp / referral,07,2,0,1,27,1,5,0,0
eloquaemail / email,08,2,2,0,0.5,0.5,8,0,0
employment.en-japan.com / referral,11,2,2,1,4,0,10,0,0
engage-sj.marketo.com / referral,05,2,0,2,11.5,4.5,26,0,0
erp.dentsusoken.com / referral,06,2,2,1,12,0.5,9,0,0
erp.dentsusoken.com / referral,07,2,2,0,5,1,8,0,0
erp.dentsusoken.com / referral,11,2,2,1,76.5,1,18,0,0
ers.nikkeibp.co.jp / referral,10,2,0,1,25,1,9,0,0
ers.nikkeibp.co.jp / referral,11,2,0,2,56.5,1,7,0,0
event.salesforce-japan.com / referral,06,2,0,1,24,1,5,0,0
expo-form.jp / referral,09,2,2,1,36,0.5,9,0,0
fa-mitsubishielectric.lightning.force.com / referral,02,2,2,0,4,1,8,0,0
facebook / banner,08,2,0,0,22,1,9,0,0
facebook / display,12,2,0,1,15,1,7,0,0
facebook.com / referral,03,2,2,0,2,0.5,7,0,0
facebook.com / referral,12,2,2,0,8,1,8,0,0
felo.ai / referral,02,2,1,1,54.5,1,7,0,0
ferret-plus.com / referral,11,2,0,2,43.5,1,5,0,0
firsthd.sharepoint.com / referral,09,2,0,2,4.5,1,8,0,0
firsthd.sharepoint.com / referral,10,2,0,2,103,3,24,0,0
fmv-mypage.fmworld.net / referral,05,2,2,1,84,1.5,12,0,0
forum.ctcevent.jp / referral,09,2,2,0,13,1,11,0,0
fr.inc / referral,03,2,2,0,0.5,0,7,0,0
fsi.co.jp / referral,10,2,0,2,123,1,20,0,0
garoon.teratech.co.jp / referral,06,2,2,1,52.5,0.5,11,0,0
gdsa / cpc,04,2,1,1,19.5,1.5,9,0,0
gemini.google.com / referral,08,2,2,0,14,0.5,8,0,0
gemini.google.com / referral,09,2,2,0,15.5,0.5,9,0,0
global.toshiba / referral,03,2,1,1,3,1,5,0,0
global.toshiba / referral,04,2,2,2,8.5,1,13,0,0
go3.shikigaku.jp / email,05,2,0,1,20,1,7,0,0
goo.ne / organic,06,2,2,0,120.5,1,10,0,0
google / (not set),01,2,2,0,3.5,0,7,0,0
google / (not set),05,2,0,1,270,2,11,0,0
google / (not set),08,2,2,0,0,0,6,0,0
googleadservices.com / referral,06,2,2,0,1.5,0.5,9,0,0
green.search.goo.ne.jp / referral,03,2,2,0,61.5,1,11,0,0
grpportal.jrg.jregroup.ne.jp / referral,05,2,2,0,92.5,0.5,16,0,0
help.spa-cloud.com / referral,09,2,0,1,121.5,1,10,0,0
hitachi-solutions.co.jp / referral,10,2,0,1,156,1,29,0,0
hitachi-solutions.co.jp / referral,11,2,0,1,31,1.5,9,0,0
hitachi-solutions.co.jp / referral,12,2,0,2,297,1,15,0,0
hitachi.co.jp / referral,02,2,0,0,11,1,5,0,0
hokoku.co.jp / referral,03,2,2,0,11.5,0.5,10,0,0
hokoku.co.jp / referral,10,2,2,0,33,0.5,8,0,0
honsha.fsi.co.jp / referral,10,2,0,0,28.5,1,10,0,0
hrmos.co / referral,01,2,0,2,9,1,10,0,0
hrmos.co / referral,08,2,0,1,31.5,1,5,0,0
hs_email / email,05,2,0,2,83.5,1.5,14,0,0
hs_email / email,06,2,0,1,107,1,10,0,0
i-reporter.jp / referral,03,2,0,1,170.5,1,25,0,0
intra-mart.jp / referral,08,2,0,1,44,1,11,0,0
ipros.jp / referral,12,2,2,0,9,0.5,7,0,0
ise-ics.co.jp / referral,06,2,1,0,2,0,8,0,0
it-shien.smrj.go.jp / referral,06,2,2,0,14.5,0.5,10,0,0
itmedia / external,12,2,0,1,1,1,10,0,0
itreview.jp / referral,05,2,0,1,203.5,3.5,37,0,0
itreview.jp / referral,08,2,0,1,68,1,8,0,0
ja.wikipedia.org / referral,11,2,0,2,32.5,1,6,0,0
jma-exhibition.com / referral,08,2,0,2,19,1,10,0,0
jpc-excel.officeapps.live.com / referral,05,2,2,0,381.5,1,9,0,0
jpc-excel.officeapps.live.com / referral,08,2,1,2,35.5,2,18,0,0
jpc-powerpoint.officeapps.live.com / referral,04,2,2,2,0,0.5,11,0,0
jpc-powerpoint.officeapps.live.com / referral,06,2,1,0,40.5,1,9,0,0
jpc-word-view.officeapps.live.com / referral,07,2,2,0,7.5,0.5,8,0,0
jpn.nec.com / referral,05,2,1,1,36,1,7,0,0
jpn.nec.com / referral,08,2,1,1,79,1,17,0,0
jppanasonic.sharepoint.com / referral,03,2,2,0,17,0.5,7,0,0
jsol-jsx.com / referral,01,2,0,1,432,1,15,0,0
jwsearch.jword.jp / referral,01,2,2,0,59.5,0.5,8,0,0
jwsearch.jword.jp / referral,04,2,1,1,67.5,1,7,0,0
kabutan.jp / referral,06,2,0,1,74,1,14,0,0
kaikatsu.jword.jp / referral,07,2,2,1,208,0.5,9,0,0
kaikatsu.jword.jp / referral,12,2,2,0,46.5,1,9,0,0
kansai-logix.com / referral,04,2,0,0,10.5,1,6,0,0
karte.io / referral,06,2,2,1,56.5,1.5,30,0,0
kids.yahoo.co.jp / referral,04,2,2,2,0,0,10,0,0
kigyolog.com / referral,06,2,2,0,302.5,1,19,0,0
kigyolog.com / referral,11,2,2,2,11.5,2,17,0,0
kyoceragp.sharepoint.com / referral,02,2,1,1,8.5,0.5,6,0,0
kyoceragp.sharepoint.com / referral,04,2,2,1,42.5,1.5,13,0,0
kyoceragp.sharepoint.com / referral,11,2,1,1,18.5,1,8,0,0
l-is-b.com / referral,07,2,2,1,45,1.5,10,0,0
l.facebook.com / referral,03,2,1,1,197.5,1,10,0,0
l.facebook.com / referral,05,2,0,2,60.5,2.5,16,0,0
l.facebook.com / referral,12,2,0,2,114.5,1,8,0,0
l.instagram.com / referral,08,2,0,0,26.5,1,3,0,0
l.instagram.com / referral,10,2,0,1,123,1,19,0,0
library.musubu.in / referral,07,2,2,1,40.5,1.5,13,0,0
linkedin.com / referral,09,2,2,0,6,0.5,7,0,0
liskul.com / referral,02,2,1,1,125.5,1,12,0,0
liskul.com / referral,05,2,2,0,231,1,9,0,0
liskul.com / referral,07,2,2,0,65,1,15,0,0
liskul.com / referral,10,2,2,0,7,0.5,9,0,0
liskul.com / referral,11,2,1,1,93.5,1,35,0,0
login.zscaler.net / referral,12,2,2,1,12,0.5,9,0,0
m.facebook.com / referral,03,2,0,1,458,1,20,0,0
m.facebook.com / referral,10,2,2,0,8,1,8,0,0
macloud.jp / referral,05,2,0,0,3.5,1,5,0,0
macloud.jp / referral,07,2,0,2,160.5,1,12,0,0
maia.co.jp / referral,05,2,2,0,25.5,0.5,12,0,0
mail.google.com / referral,01,2,0,2,4.5,1,6,0,0
mail.google.com / referral,11,2,1,1,28,0.5,7,0,0
members.techtarget.itmedia.co.jp / referral,04,2,2,0,91,1,9,0,0
members.techtarget.itmedia.co.jp / referral,06,2,0,0,86,1,12,0,0
mentena.biz / referral,03,2,0,0,25.5,1,6,0,0
metoree.com / referral,08,2,2,0,14.5,0.5,9,0,0
mgf.cybermail.jp / referral,12,2,0,0,0,1,3,0,0
mgp.cybermail.jp / referral,01,2,0,0,0,1,2,0,0
mgp.cybermail.jp / referral,10,2,2,1,198,1.5,18,0,0
microsoft / cpc,01,2,0,2,9.5,1,6,0,0
microsoft / cpc,07,2,0,2,38,1.5,13,0,0
mipox.lightning.force.com / referral,01,2,1,1,13,0.5,7,0,0
mipox.lightning.force.com / referral,11,2,0,1,10,1,7,0,0
mitani-fair.eventos.tokyo / referral,07,2,1,0,78,1,11,0,0
mitsuiwa.co.jp / referral,09,2,2,0,21,1,9,0,0
mokka.corp.google.com / referral,04,2,0,0,21,1,5,0,0
msr.co.jp / referral,05,2,1,0,33,1,7,0,0
n-pax.com / referral,07,2,2,0,69.5,1,11,0,0
nec-nexs.com / referral,07,2,2,0,17.5,0.5,7,0,0
nec-nexs.com / referral,08,2,1,1,9,1,6,0,0
nets.smktg.jp / referral,12,2,0,2,29,0.5,16,0,0
news.google.com / referral,01,2,0,1,42.5,1,5,0,0
nikkan / external,01,2,0,2,33.5,1,10,0,0
nikkeibp / external,05,2,0,2,27.5,0.5,6,0,0
nikkeibp / external,08,2,0,2,464,1,5,0,0
nikkeixtech / external,02,2,0,0,60,1,4,0,0
nikkeixtech / external,12,2,0,0,40,1,7,0,0
notepm.jp / referral,09,2,2,1,408.5,2,42,0,0
notta.ai / referral,06,2,2,0,120,1,18,0,0
nttdata-tohoku.co.jp / referral,05,2,1,0,6.5,1,6,0,0
openwork.jp / referral,01,2,0,1,33.5,1,8,0,0
org62.lightning.force.com / referral,01,2,0,1,71,1,10,0,0
otsuka-shokai.co.jp / referral,04,2,0,2,78.5,1.5,17,0,0
otsuka-shokai.co.jp / referral,07,2,1,1,12,1,7,0,0
otsuka-shokai.co.jp / referral,08,2,2,1,1.5,0,9,0,0
otsuka-shokai.co.jp / referral,12,2,1,1,32,1,11,0,0
outside2.soft.hitachi.co.jp / referral,04,2,2,0,0.5,0.5,10,0,0
perplexity.ai / referral,05,2,2,1,2.5,0,10,0,0
prisma-cp.paprisma:6082 / referral,01,2,1,1,39,1,14,0,0
prisma-cp.paprisma:6082 / referral,05,2,2,0,37,0.5,8,0,0
prisma-cp.paprisma:6082 / referral,07,2,2,0,15.5,1,9,0,0
prisma-cp.paprisma:6082 / referral,11,2,2,1,20.5,0.5,9,0,0
pro.intra-gwp.toshiba.co.jp / referral,09,2,2,1,13,1,11,0,0
product-senses.mazrica.com / referral,07,2,1,1,11.5,0.5,8,0,0
profuture.co.jp / referral,03,2,2,0,32.5,0.5,8,0,0
profuture.co.jp / referral,04,2,2,0,16.5,0.5,7,0,0
profuture.co.jp / referral,06,2,1,1,377,2,43,0,0
prtimes.jp / referral,09,2,2,1,51.5,0.5,15,0,0
rakurakuhanbai.jp / referral,05,2,2,0,29,1,10,0,0
s-port2.kcs.co.jp / referral,06,2,2,0,154.5,1,11,0,0
s02.company.talknote.com / referral,11,2,2,0,10,1,8,0,0
safe.menlosecurity.com / referral,09,2,2,1,8,0.5,9,0,0
safe.menlosecurity.com / referral,11,2,2,1,0,0,8,0,0
sakurainternet.cybozu.com / referral,10,2,2,1,3,0.5,9,0,0
sazankahenig.com / referral,02,2,2,1,0,0,10,0,0
scsk.jp / referral,01,2,1,0,7.5,1,8,0,0
scsk.jp / referral,10,2,1,1,0,0,9,0,0
search.fenrir-inc.com / referral,03,2,1,0,9,0,12,0,0
search.fenrir-inc.com / referral,04,2,2,1,19.5,0.5,12,0,0
search.nifty.com / referral,01,2,2,1,12.5,0.5,10,0,0
search.nifty.com / referral,04,2,2,0,49,1,10,0,0
search.nifty.com / referral,06,2,2,1,24.5,1.5,16,0,0
search.nifty.com / referral,09,2,2,1,149,1,13,0,0
search.nifty.com / referral,12,2,2,1,47,0.5,11,0,0
search.portal.uqmobile.jp / referral,01,2,2,0,72,1,8,0,0
search.portal.uqmobile.jp / referral,02,2,2,0,102,1,9,0,0
search.portal.uqmobile.jp / referral,07,2,2,0,0,0,6,0,0
sei-info.co.jp / referral,10,2,0,1,12,1,6,0,0
sfdc.smktg.jp / referral,09,2,1,0,1.5,0.5,6,0,0
sfdc.smktg.jp / referral,11,2,2,1,123.5,1,19,0,0
shikiho.toyokeizai.net / referral,11,2,0,0,275.5,1,5,0,0
sites.google.com / referral,01,2,1,1,75,1.5,22,0,0
sites.google.com / referral,02,2,1,1,53,1,8,0,0
sites.google.com / referral,03,2,2,0,101.5,1,11,0,0
sites.google.com / referral,09,2,2,1,115,2,22,0,0
sites.google.com / referral,10,2,1,1,21.5,1,8,0,0
smaregi.jp / referral,02,2,2,1,26,1,13,0,0
smaregi.jp / referral,09,2,2,1,71.5,1,12,0,0
sp-search.jp / referral,04,2,2,0,20,0.5,8,0,0
sp-search.jp / referral,05,2,2,1,0,0,10,0,0
sp-search.jp / referral,07,2,2,0,0,0,6,0,0
sp-search.jp / referral,12,2,2,0,14.5,1,8,0,0
stg001.xsrv.jp / referral,03,2,2,0,10.5,1,13,0,0
syndicatedsearch.goog / referral,01,2,2,0,67,0.5,7,0,0
t-tohto-coop.dn-cloud.com / referral,08,2,1,2,215,1.5,17,0,0
t.co / referral,04,2,0,1,33.5,1,5,0,0
t.co / referral,05,2,0,1,847,2,6,0,0
t.co / referral,06,2,0,2,41,1,8,0,0
talentio.com / referral,03,2,2,1,0.5,0,9,0,0
talk.worksmobile.com / referral,10,2,1,0,543,1,25,0,0
teams.microsoft.com / referral,01,2,0,2,97.5,0.5,15,0,0
teams.microsoft.com / referral,02,2,1,1,47,1,8,0,0
teams.microsoft.com / referral,03,2,0,2,536.5,2.5,27,0,0
technopro.lightning.force.com / referral,01,2,2,0,14,0.5,13,0,0
tenpo.dn-cloud.com / referral,09,2,1,1,976.5,1,32,0,0
tocaro.im / referral,03,2,0,1,0,1,12,0,0
tocaro.im / referral,05,2,0,1,21.5,1.5,7,0,0
tocaro.im / referral,08,2,2,2,150,2.5,32,0,0
tocaro.im / referral,09,2,0,0,0,0,12,0,0
tocaro.im / referral,10,2,2,1,214,1.5,12,0,0
tohokusteel.cybozu.com / referral,11,2,2,0,25.5,1,9,0,0
u-dsk.co.jp / referral,11,2,1,1,180.5,1,6,0,0
union-company.jp / referral,01,2,2,0,39,0.5,8,0,0
vmroadstar.tky.fujixerox.co.jp:8787 / referral,06,2,0,1,19,1,7,0,0
webaccess.in.kyocera.co.jp:6082 / referral,01,2,2,1,10,0.5,12,0,0
webaccess.in.kyocera.co.jp:6082 / referral,03,2,2,0,66.5,1,8,0,0
webaccess.in.kyocera.co.jp:6082 / referral,07,2,1,1,18,1,8,0,0
webserver / referral,12,2,0,2,264.5,2,48,0,0
wingarc.com.sg / referral,04,2,2,0,23.5,1,8,0,0
wingarc.svy.ooo / referral,07,2,0,2,34.5,1.5,10,0,0
wingarc1st.atlassian.net / referral,07,2,0,2,24,1,13,0,0
wingarc1st.atlassian.net / referral,10,2,0,2,91,1.5,21,0,0
wingarc1st.atlassian.net / referral,11,2,0,2,88,2,31,0,0
xc-times.com / referral,03,2,0,1,7,2,10,0,0
xc-times.com / referral,07,2,0,2,323.5,1.5,63,0,0
yahoo / (not set),03,2,2,0,0,0,6,0,0
yahoo / banner,09,2,0,2,8,0.5,6,0,0
yahoo / banner,11,2,0,1,3,0,5,0,0
yoor.jp / referral,01,2,2,0,87.5,0.5,8,0,0
youtube.com / referral,02,2,0,1,21.5,1,5,0,0
youtube.com / referral,05,2,2,0,55.5,1,13,0,0
youtube.com / referral,12,2,0,1,27.5,1,12,0,0
ysa / cpc,06,2,1,1,61,1.5,15,0,0
0512.nikkensogyo.com / referral,04,1,1,0,159,1,5,0,0
0f482e75a575cda85951525bcd67bcb0.safeframe.googlesyndication.com / referral,09,1,1,0,1,1,4,0,0
10.0.0.5 / referral,08,1,0,1,53,1,2,0,0
10.1.1.1 / referral,02,1,0,1,143,1,5,0,0
10.1.1.1 / referral,03,1,0,1,89,1,4,0,0
10.1.1.1 / referral,08,1,0,1,79,2,9,0,0
10.1.1.1 / referral,09,1,0,1,1517,4,37,0,0
10.19.101.79:8180 / referral,09,1,0,1,23,1,2,0,0
10.19.101.79:8180 / referral,10,1,0,1,2,0,1,0,0
10.41.229.8 / referral,01,1,1,0,3,0,4,0,0
10.50.47.10:44090 / referral,10,1,0,1,73,1,3,0,0
10.53.240.81:6082 / referral,12,1,1,0,71,1,5,0,0
10.97.1.254:6082 / referral,12,1,1,0,52,1,6,0,0
123b5349e4fc6f95341760385c663d1b.safeframe.googlesyndication.com / referral,06,1,1,0,14,1,4,0,0
126.1.1.22 / referral,06,1,0,1,322,2,8,0,0
133.162.193.251 / referral,05,1,0,1,4,1,3,0,0
133.162.193.251 / referral,06,1,0,0,0,0,4,0,0
135.200.100.3 / referral,06,1,1,0,25,1,4,0,0
172.16.1.60 / referral,06,1,0,1,45,1,2,0,0
172.16.210.20 / referral,01,1,0,1,1280,2,21,0,0
172.16.210.20 / referral,02,1,0,1,56,1,7,0,0
172.16.210.20 / referral,12,1,0,1,139,3,12,0,0
172.16.250.51 / referral,08,1,0,0,50,1,2,0,0
172.16.51.4 / referral,05,1,0,1,15,1,5,0,0
172.24.179.108 / referral,10,1,1,1,45,1,6,0,0
192.1.1.193:88 / referral,05,1,0,1,67,1,3,0,0
192.168.0.2 / referral,08,1,0,0,3,1,2,0,0
192.168.106.175 / referral,06,1,1,0,0,0,3,0,0
192.168.201.59 / referral,12,1,0,1,11,2,5,0,0
192.168.57.111 / referral,05,1,1,0,6,1,4,0,0
192.168.93.11 / referral,10,1,0,0,296,1,4,0,0
20.194.247.115 / referral,03,1,1,0,53,1,4,0,0
233363b76cfbbc5e46fbf2f621464392.safeframe.googlesyndication.com / referral,02,1,1,0,6,1,4,0,0
36eec2f8dba2bbeb0066770a7eca8043.safeframe.googlesyndication.com / referral,06,1,1,0,11,1,4,0,0
37b50f96ea92b9b3727f3e0292d2ffb1.safeframe.googlesyndication.com / referral,11,1,1,0,23,1,4,0,0
37cc948db7dffb36e14be648c30ea2a1.safeframe.googlesyndication.com / referral,02,1,1,0,7,0,4,0,0
43.27.143.56:41080 / referral,05,1,1,0,84,1,8,0,0
4398c49d8c7e07317862f8b0836ed601.safeframe.googlesyndication.com / referral,07,1,1,0,84,1,7,0,0
4398c49d8c7e07317862f8b0836ed601.safeframe.googlesyndication.com / referral,08,1,0,1,109,1,7,0,0
4a07d70e2f87f0104567f7bc7d3d80c1.safeframe.googlesyndication.com / referral,07,1,1,1,0,1,5,0,0
54.65.181.9 / referral,02,1,0,1,43,1,3,0,0
54.65.181.9 / referral,11,1,0,1,16,1,3,0,0
5b0ab251af8886eed9e9d5bf194917e4.safeframe.googlesyndication.com / referral,05,1,1,0,8,1,5,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,08,1,1,0,89,1,5,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,11,1,0,1,75,1,4,0,0
5e41892acda0f32ca9e3f413497b28e3.safeframe.googlesyndication.com / referral,08,1,1,0,69,1,5,0,0
5ec5b7aa01d74e14994b0bda6b769f62.safeframe.googlesyndication.com / referral,07,1,1,0,0,0,3,0,0
6968a2383d21ad1c6e336b3e28ab9be2.safeframe.googlesyndication.com / referral,06,1,1,0,85,1,12,0,0
71d974704d38179cdeeea6da7e0414b8.safeframe.googlesyndication.com / referral,01,1,1,0,26,1,4,0,0
7731e840b9d177a6585ea0431b96ce00.safeframe.googlesyndication.com / referral,12,1,1,1,283,2,8,0,0
798d3b803c4723d373db1c8628810446.safeframe.googlesyndication.com / referral,12,1,1,0,36,1,6,0,0
7f91fea681cd2f1f895d4181c4164861.safeframe.googlesyndication.com / referral,09,1,1,0,28,1,4,0,0
943b2be26e50adfe00b62259aafd63c0.safeframe.googlesyndication.com / referral,09,1,1,0,34,1,4,0,0
996fe9d11e6a8bdf826bb83b7b89b0b7.safeframe.googlesyndication.com / referral,07,1,1,0,7,0,4,0,0
9bd16f7b4e0be43715102a4644300a99.safeframe.googlesyndication.com / referral,07,1,1,0,64,1,9,0,0
ITmedia / banner,06,1,0,0,8,1,2,0,0
ITmedia / banner,08,1,0,1,0,1,3,0,0
ITmedia / external,08,1,0,1,136,1,4,0,0
ITmedia / external,10,1,0,1,40,1,3,0,0
ITmedia / external,11,1,0,1,105,1,4,0,0
LinkedIn / banner,03,1,0,1,9,1,3,0,0
PRT[...] / referral,10,1,0,1,24,1,4,0,0
WA / (not set),03,1,0,1,14,1,3,0,0
WA / (not set),07,1,0,0,65,1,6,0,0
WA / (not set),09,1,0,1,1,1,4,0,0
WA / (not set),10,1,0,1,61,1,8,0,0
WA / (not set),11,1,0,1,389,4,16,0,0
WA / (not set),12,1,0,1,4,1,3,0,0
WA / referral,03,1,0,1,50,2,13,0,0
WA / referral,09,1,0,0,49,1,3,0,0
a-rakumo.appspot.com / referral,04,1,0,1,36,2,14,0,0
a-rakumo.appspot.com / referral,12,1,0,1,9,0,3,0,0
a4d7f8455a2c27d7e7981bb079adaf00.safeframe.googlesyndication.com / referral,06,1,1,0,6,0,4,0,0
a4d7f8455a2c27d7e7981bb079adaf00.safeframe.googlesyndication.com / referral,08,1,0,1,23,1,5,0,0
a7d995f6dde40419b2a9cc40c2278c72.safeframe.googlesyndication.com / referral,01,1,1,0,5,0,4,0,0
a96f51a729bebfe0ad63c4876780c522.safeframe.googlesyndication.com / referral,07,1,1,0,3,0,4,0,0
accounts.google.com / referral,10,1,1,0,3,1,4,0,0
accounts.google.com / referral,12,1,1,0,66,1,4,0,0
ace.toyo.ac.jp / referral,04,1,1,0,5,0,4,0,0
ace.toyo.ac.jp / referral,05,1,1,0,0,0,5,0,0
active.nikkeibp.co.jp / referral,03,1,0,0,117,1,6,0,0
active.nikkeibp.co.jp / referral,04,1,0,1,4,1,2,0,0
active.nikkeibp.co.jp / referral,08,1,0,1,79,1,5,0,0
activemail.kagoya.com / referral,09,1,0,1,117,2,14,0,0
activemail.kagoya.com / referral,12,1,1,0,4,0,4,0,0
ads.svfcloud.com / referral,12,1,0,0,43,1,3,0,0
agnet.biz / referral,10,1,1,0,12,0,4,0,0
agnet.biz / referral,12,1,1,0,29,1,6,0,0
aicht-fh-cp.gl01.fujifilm-intra.com / referral,03,1,1,0,2,0,4,0,0
aiplus.aisingroup.com / referral,02,1,1,0,7,0,4,0,0
akase0701.cybozu.com / referral,07,1,1,1,126,1,8,0,0
akportal.asahikizai.co.jp / referral,11,1,0,1,110,1,7,0,0
alps.cybozu.com / referral,06,1,0,1,4,0,3,0,0
amano-compass.com / referral,08,1,0,0,15,1,3,0,0
amhsx9582.active-w.net / referral,11,1,0,0,30,1,2,0,0
ammic.co.jp / referral,01,1,0,0,165,1,3,0,0
ammic.co.jp / referral,04,1,1,1,0,0,5,0,0
ammic.co.jp / referral,05,1,1,0,67,1,6,0,0
ammic.co.jp / referral,06,1,1,1,0,0,5,0,0
ammic.co.jp / referral,10,1,1,0,40,1,4,0,0
ap.sansan.com / referral,01,1,0,1,12,1,2,0,0
ap.ssso.hdems.com / referral,03,1,0,1,0,0,2,0,0
ap.ssso.hdems.com / referral,04,1,1,0,29,1,4,0,0
ap.ssso.hdems.com / referral,05,1,1,1,63,2,9,0,0
aperza / external,06,1,0,1,93,2,8,0,0
aperza / external,07,1,0,1,89,1,6,0,0
app.aipo.com / referral,08,1,0,0,0,0,4,0,0
app.box.com / referral,10,1,0,1,5,0,3,0,0
app.hubble-docs.com / referral,04,1,0,0,12,1,2,0,0
app.japan-ai.co.jp / referral,11,1,0,1,14,1,3,0,0
app.raindrop.io / referral,04,1,0,0,28,1,2,0,0
app.studio.design / referral,07,1,0,1,10,2,3,0,0
app.studio.design / referral,09,1,0,1,69,4,12,0,0
app.studio.design / referral,11,1,0,1,23,1,10,0,0
app.studio.design / referral,12,1,0,1,40,1,5,0,0
appexchangejp.salesforce.com / referral,05,1,0,0,31,1,2,0,0
appexchangejp.salesforce.com / referral,07,1,0,1,480,1,25,0,0
arakigumi.cybozu.com / referral,11,1,0,0,36,1,3,0,0
area31.smp.ne.jp / referral,02,1,0,0,9,1,3,0,0
as-cp.com / referral,02,1,0,1,11,1,3,0,0
as-cp.com / referral,03,1,0,1,5,1,3,0,0
as-cp.com / referral,06,1,0,1,6,4,15,0,0
as-cp.com / referral,07,1,0,1,49,1,3,0,0
as-cp.com / referral,12,1,0,1,0,1,4,0,0
asahi-wf.jp / referral,09,1,0,1,18,1,3,0,0
ascii.jp / referral,02,1,0,1,46,1,4,0,0
ascii.jp / referral,08,1,0,0,112,1,6,0,0
ashisuto.lightning.force.com / referral,10,1,0,1,86,2,13,0,0
asp30.wawa.ne.jp / referral,03,1,0,1,93,1,8,0,0
aspicjapan.org / referral,01,1,0,0,15,1,2,0,0
aspicjapan.org / referral,02,1,0,0,0,0,4,0,0
aspicjapan.org / referral,03,1,0,0,219,1,3,0,0
aspicjapan.org / referral,10,1,0,1,11,1,3,0,0
aspicjapan.org / referral,11,1,0,1,144,1,8,0,0
aspicjapan.org / referral,12,1,0,1,940,1,17,0,0
assuredjp.lightning.force.com / referral,08,1,0,0,9,1,2,0,0
autumnfair.nikkan.co.jp / referral,10,1,0,1,30,1,8,0,0
aws.amazon.com / referral,02,1,0,1,13,1,3,0,0
b-forum.net / referral,01,1,0,1,684,4,20,0,0
b-forum.net / referral,02,1,0,1,0,1,7,0,0
b-forum.net / referral,10,1,0,0,13,1,3,0,0
baidu / organic,09,1,1,0,0,0,3,0,0
bc191907584602406493fe0f482733c9.safeframe.googlesyndication.com / referral,08,1,0,1,107,1,8,0,0
bcore.biz / referral,04,1,1,0,12,1,5,0,0
bcore.biz / referral,09,1,1,0,5,1,4,0,0
bcore.biz / referral,10,1,1,0,30,1,4,0,0
bdx.fabeee.co.jp / referral,11,1,1,0,132,1,4,0,0
be-marke.jp / referral,02,1,1,0,3,1,4,0,0
be-marke.jp / referral,04,1,1,0,35,1,4,0,0
be-marke.jp / referral,06,1,1,1,140,2,34,0,0
be-marke.jp / referral,08,1,1,0,104,1,13,0,0
be-marke.jp / referral,09,1,1,1,62,1,9,0,0
be-marke.jp / referral,11,1,1,1,99,1,11,0,0
beesconnect.com / referral,02,1,1,0,24,1,6,0,0
beesconnect.com / referral,05,1,1,0,139,1,10,0,0
beesconnect.com / referral,09,1,1,0,6,1,4,0,0
beyondresearch-blog.jp / referral,02,1,1,0,37,1,7,0,0
beyondresearch-blog.jp / referral,08,1,1,0,210,1,17,0,0
beyondresearch-blog.jp / referral,10,1,1,0,195,1,7,0,0
beyondresearch-blog.jp / referral,11,1,1,1,386,2,32,0,0
biglobe / organic,02,1,1,0,8,0,4,0,0
biglobe / organic,06,1,1,0,62,1,4,0,0
biglobe / organic,11,1,1,0,467,1,5,0,0
biglobe / organic,12,1,1,0,46,1,5,0,0
bing / (not set),05,1,0,1,531,2,30,0,0
bing / (not set),07,1,1,0,0,0,3,0,0
bing / (not set),09,1,1,0,22,1,4,0,0
bing / (not set),12,1,1,1,45,1,12,0,0
bing / referral,02,1,1,0,102,1,4,0,0
biz-study.com / referral,01,1,0,1,6,1,2,0,0
biz-study.com / referral,02,1,0,0,19,1,2,0,0
biz-study.com / referral,04,1,0,0,0,0,2,0,0
biz-study.com / referral,10,1,0,1,42,1,3,0,0
biz.moneyforward.com / referral,07,1,1,0,10,1,4,0,0
biz.moneyforward.com / referral,09,1,1,0,22,1,4,0,0
biz.moneyforward.com / referral,12,1,1,0,115,1,6,0,0
biz.nikkan.co.jp / referral,02,1,0,1,173,1,10,0,0
biz.nikkan.co.jp / referral,03,1,0,1,32,1,3,0,0
bizocean / external,05,1,0,0,0,0,2,0,0
bizreach.jp / referral,08,1,0,0,37,1,2,0,0
bizup.cybozu.com / referral,02,1,1,1,4,1,7,0,0
bizxim.com / referral,04,1,1,0,1,0,4,0,0
bizxim.com / referral,12,1,0,0,0,1,1,0,0
blog.hubspot.jp / referral,04,1,1,1,435,2,33,0,0
