# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20230401
# 終了日: 20240331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
i-note.jp / referral,05,2,2,1,380,1,27,0,0
i-reporter.jp / referral,02,2,0,1,43.5,1,5,0,0
i-reporter.jp / referral,04,2,0,1,226.5,1.5,49,0,0
i-reporter.jp / referral,05,2,0,1,0.5,0,5,0,0
i-reporter.jp / referral,09,2,0,1,30.5,0,4,0,0
idpos-mb.sugi-dsp.com / referral,04,2,0,1,28.5,0.5,5,0,0
idpos-mb.sugi-dsp.com / referral,12,2,0,1,53,1,5,0,0
impress / external,11,2,0,2,59.5,2,15,0,0
ipl-dm.sakura.ne.jp / referral,01,2,2,0,1.5,0,7,0,0
ipl-dm.sakura.ne.jp / referral,12,2,2,0,1,0,7,0,0
ipros.lightning.force.com / referral,07,2,0,1,49,0,23,0,0
itmedia / external,01,2,0,2,49,1,9,0,0
itmedia / external,02,2,0,2,93,1.5,15,0,0
itmedia / external,08,2,0,2,49.5,3,51,0,0
itmedia / external,09,2,0,0,28,0,8,0,0
itochu.co.jp / referral,04,2,0,2,63,1,8,0,0
itochu.co.jp / referral,10,2,1,1,3.5,1,13,0,0
ja.wikipedia.org / referral,02,2,0,0,5,1,13,0,0
japan.zdnet.com / referral,08,2,0,1,0.5,0.5,6,0,0
japan.zdnet.com / referral,09,2,1,1,2.5,0,6,0,0
jpc-excel.officeapps.live.com / referral,06,2,0,1,27,0.5,5,0,0
jpc-excel.officeapps.live.com / referral,07,2,0,2,44,1,21,0,0
jpn.nec.com / referral,12,2,1,0,49.5,1,6,0,0
jwsearch.jword.jp / referral,03,2,1,1,17,1,7,0,0
jwsearch.jword.jp / referral,06,2,2,0,33,1,9,0,0
kabutan.jp / referral,01,2,0,1,22,1,7,0,0
kabutan.jp / referral,05,2,0,2,73.5,0.5,7,0,0
kabutan.jp / referral,12,2,0,2,15.5,1,5,0,0
kaikatsu.jword.jp / referral,08,2,2,2,0,0,10,0,0
kakunin-hanki.soft.hitachi.co.jp:8084 / referral,06,2,2,0,51,1,13,0,0
karte.io / referral,01,2,1,1,44,0.5,18,0,0
karte.io / referral,12,2,2,1,35,1,13,0,0
keiken.co.jp / referral,11,2,2,0,87,1,9,0,0
kigyolog.com / referral,02,2,2,0,139,1,17,0,0
kigyolog.com / referral,03,2,2,1,182.5,1.5,26,0,0
kigyolog.com / referral,04,2,2,1,39.5,1,11,0,0
kigyolog.com / referral,12,2,2,0,108.5,1,13,0,0
l.facebook.com / referral,02,2,0,2,29.5,0.5,10,0,0
l.facebook.com / referral,06,2,0,2,17.5,0.5,5,0,0
l.facebook.com / referral,10,2,2,1,40,1,12,0,0
lens.google.com / referral,06,2,2,0,3.5,0.5,7,0,0
lens.google.com / referral,07,2,2,0,28,1,11,0,0
lens.google.com / referral,09,2,1,2,18,0.5,14,0,0
lens.google.com / referral,10,2,2,0,2,0,9,0,0
liskul.com / referral,10,2,1,0,0,0,5,0,0
lm.facebook.com / referral,08,2,0,2,62,1,8,0,0
localhost / referral,08,2,1,0,16,0.5,8,0,0
logi-today.com / referral,04,2,0,2,182.5,1,7,0,0
login.microsoftonline.com / referral,04,2,1,1,26,0,7,0,0
login.microsoftonline.com / referral,05,2,1,2,14.5,0.5,12,0,0
login.microsoftonline.com / referral,09,2,1,1,3.5,0.5,7,0,0
login.zscaler.net / referral,03,2,1,1,81,1,8,0,0
login.zscaler.net / referral,04,2,2,0,59,1,8,0,0
login.zscaler.net / referral,07,2,2,0,69.5,1,9,0,0
mail.google.com / referral,02,2,1,1,124,1,29,0,0
mail.google.com / referral,12,2,1,2,104,1,11,0,0
manaba.kic.kagoshima-u.ac.jp / referral,07,2,2,0,8.5,0.5,9,0,0
messe.nikkei.co.jp / referral,05,2,0,1,54.5,0,7,0,0
metoree.com / referral,06,2,2,0,17,1,13,0,0
metoree.com / referral,07,2,2,0,39,1,16,0,0
metoree.com / referral,12,2,1,1,48,1,9,0,0
micoffice.kk-mic.jp.local / referral,11,2,0,1,76,1,7,0,0
microsoft / cpc,01,2,0,2,101,2.5,29,0,0
mind-new.adver.jp / referral,01,2,2,0,1.5,0.5,9,0,0
mind.co.jp / referral,08,2,2,0,13.5,0.5,9,0,0
mind.co.jp / referral,09,2,2,0,12.5,1,9,0,0
mind.co.jp / referral,12,2,2,0,7.5,1,10,0,0
mobile.kmew.co.jp / referral,07,2,0,1,13.5,0,8,0,0
mokka.corp.google.com / referral,09,2,0,1,6.5,0.5,8,0,0
moltsinc.co.jp / referral,06,2,2,0,154.5,1,39,0,0
monoist.itmedia.co.jp / referral,07,2,0,0,28.5,0,5,0,0
msn.com / referral,04,2,0,0,48,0,9,0,0
nec-nexs.com / referral,09,2,1,2,0,0,6,0,0
nexcf.1stg.local / referral,04,2,0,2,249,2.5,23,0,0
nexcf.1stg.local / referral,06,2,0,2,153,2,29,0,0
nexcf.1stg.local / referral,07,2,0,2,535,1.5,23,0,0
niconsul.com / referral,07,2,0,2,2,0.5,5,0,0
nikkeibp / external,05,2,0,2,66.5,1.5,12,0,0
nikkeibp / external,09,2,0,2,196,0.5,10,0,0
nikkeibp / external,12,2,0,2,62.5,1,17,0,0
other / external,07,2,0,1,15,1,5,0,0
otsuka-shokai.co.jp / referral,05,2,1,1,24.5,0.5,8,0,0
otsuka-shokai.co.jp / referral,08,2,1,2,180.5,0.5,25,0,0
patlite-ap.com / referral,05,2,2,0,23.5,1,9,0,0
patlite-ap.com / referral,11,2,1,0,12,0.5,7,0,0
patlite.co.jp / referral,01,2,2,0,135.5,1,14,0,0
perplexity.ai / referral,04,2,2,0,9.5,0.5,7,0,0
perplexity.ai / referral,11,2,1,2,237,1.5,15,0,0
pms.cmcglobal.com.vn / referral,07,2,0,1,83,3,14,0,0
portal.jrg.jregroup.ne.jp / referral,05,2,2,1,127,1,22,0,0
prisma-cp.paprisma:6082 / referral,04,2,1,1,3.5,1,8,0,0
prisma-cp.paprisma:6082 / referral,11,2,2,1,33.5,0.5,10,0,0
pro.intra-gwp.toshiba.co.jp / referral,09,2,0,1,1.5,0.5,6,0,0
product-senses.mazrica.com / referral,09,2,2,0,64,0.5,15,0,0
product-senses.mazrica.com / referral,10,2,2,0,144,1,11,0,0
product-senses.mazrica.com / referral,12,2,2,1,17.5,1,15,0,0
profuture.co.jp / referral,03,2,2,0,6,0,8,0,0
profuture.co.jp / referral,07,2,2,0,42.5,1,8,0,0
profuture.co.jp / referral,11,2,2,1,51.5,1.5,11,0,0
prtimes.jp / referral,05,2,1,0,13.5,0.5,6,0,0
quick-ht.nomura.co.jp / referral,04,2,0,2,22.5,0,12,0,0
rakurakuhanbai.jp / referral,01,2,1,0,22,1,6,0,0
rakurakuhanbai.jp / referral,08,2,2,0,15.5,1,11,0,0
reurl.cc / referral,07,2,1,0,8,0,6,0,0
rpa-roboffice.jp / referral,08,2,2,1,32,0.5,18,0,0
rpa-roboffice.jp / referral,09,2,1,2,268.5,1,21,0,0
rpa-roboffice.jp / referral,10,2,2,1,74.5,1,17,0,0
rpa-roboffice.jp / referral,11,2,2,0,9,0,8,0,0
s.kabutan.jp / referral,07,2,0,1,68.5,0,8,0,0
saas.imitsu.jp / referral,04,2,2,1,173.5,1,15,0,0
saas.imitsu.jp / referral,06,2,1,0,15,0.5,5,0,0
scsk.jp / referral,02,2,2,0,14.5,1,8,0,0
search.azby.fmworld.net / referral,10,2,2,0,20.5,1,8,0,0
search.fenrir-inc.com / referral,03,2,2,0,4.5,0.5,9,0,0
search.fenrir-inc.com / referral,06,2,2,0,9,0.5,10,0,0
search.nifty.com / referral,10,2,2,0,280.5,1,9,0,0
search.portal.uqmobile.jp / referral,02,2,2,0,21.5,1,10,0,0
sfdc.smktg.jp / referral,03,2,2,0,73.5,0.5,9,0,0
shikiho.toyokeizai.net / referral,07,2,0,0,27,0,5,0,0
site2.sbisec.co.jp / referral,07,2,0,0,32,0,5,0,0
sites.google.com / referral,02,2,2,0,101.5,1,10,0,0
sites.google.com / referral,12,2,2,0,22,1,8,0,0
smaregi.jp / referral,01,2,2,0,30.5,1,13,0,0
smaregi.jp / referral,02,2,1,1,44,1,13,0,0
smaregi.jp / referral,03,2,2,0,20.5,1,10,0,0
smaregi.jp / referral,06,2,2,0,16,1,8,0,0
smaregi.jp / referral,07,2,2,1,10.5,0.5,9,0,0
smaregi.jp / referral,08,2,2,0,132,0.5,10,0,0
smaregi.jp / referral,12,2,1,1,46,1,14,0,0
solution.ndisol.jp / referral,01,2,2,1,424,4,41,0,0
solution.ndisol.jp / referral,05,2,2,0,70.5,1,8,0,0
solution.ndisol.jp / referral,10,2,2,0,66,1,9,0,0
solutions.system-exe.co.jp / referral,11,2,0,2,48.5,1,9,0,0
sp-search.jp / referral,02,2,2,1,7,0.5,9,0,0
sp.otsuka-shokai.co.jp / referral,02,2,2,0,0,0,6,0,0
sp.otsuka-shokai.co.jp / referral,12,2,2,1,0,0,10,0,0
support-portal.identrance.jp / referral,12,2,2,0,187,1,39,0,0
syslife.co.jp / referral,04,2,0,1,0,0.5,4,0,0
system-exe.co.jp / referral,01,2,0,1,181,1,12,0,0
system-exe.co.jp / referral,09,2,2,1,275.5,2,38,0,0
system-exe.co.jp / referral,12,2,0,2,49,1,14,0,0
t.co / referral,06,2,0,1,33.5,0,4,0,0
takagi.nivms.com / referral,06,2,2,0,19.5,1,8,0,0
talk.worksmobile.com / referral,05,2,2,0,23,1,8,0,0
talk.worksmobile.com / referral,09,2,0,2,102.5,1,6,0,0
teams.microsoft.com / referral,01,2,2,1,14,0.5,10,0,0
teams.microsoft.com / referral,06,2,1,2,63.5,1.5,15,1,0.5
teams.microsoft.com / referral,07,2,1,2,36.5,1,12,0,0
teams.microsoft.com / referral,09,2,2,0,33,0.5,13,0,0
test.dx-hiroshima.jp / referral,01,2,2,0,3.5,1,9,0,0
tlt.co.jp / referral,07,2,1,1,25.5,0.5,11,0,0
tlt.co.jp / referral,10,2,2,1,21,0.5,11,0,0
tocaro.im / referral,05,2,0,2,13.5,0,6,0,0
tocaro.im / referral,06,2,0,2,59,0.5,21,0,0
tool.sony.biz / referral,01,2,2,0,43.5,0.5,19,0,0
totec-sangyo.jp / referral,10,2,0,1,42.5,1,5,0,0
totec-sangyo.jp / referral,11,2,0,2,83,1,11,0,0
toyalekco.cybozu.com / referral,08,2,2,0,27.5,0.5,12,0,0
u-dsk.co.jp / referral,03,2,2,0,43,1,8,0,0
u-dsk.co.jp / referral,07,2,1,0,13,0,7,0,0
ubeglobal.sharepoint.com / referral,06,2,1,1,56.5,1,9,0,0
user.pr-automation.jp / referral,02,2,1,1,1,0.5,7,0,0
visitor.it-week.rxmesse.jp / referral,02,2,0,0,0,0,14,0,0
visitor.it-week.rxmesse.jp / referral,08,2,0,2,5.5,0.5,5,0,0
visitor.it-week.rxmesse.jp / referral,10,2,0,2,92.5,1,10,0,0
visitor.it-week.rxmesse.jp / referral,11,2,0,2,35.5,1,8,0,0
vn.search.yahoo.com / referral,05,2,2,1,11,0.5,9,0,0
webaccess.in.kyocera.co.jp:6082 / referral,08,2,2,1,94.5,1,13,0,0
webaccess.in.kyocera.co.jp:6082 / referral,11,2,2,0,48,1,10,0,0
webserver / referral,12,2,1,1,315.5,1.5,25,0,0
wingarc.quip.com / referral,04,2,1,1,18.5,0.5,8,0,0
wingarc1st.atlassian.net / referral,01,2,0,2,54.5,1,15,0,0
wingarc1st.atlassian.net / referral,07,2,0,2,491,0,28,0,0
wingarc1st.atlassian.net / referral,09,2,0,2,25.5,3.5,22,0,0
wingarc1st.atlassian.net / referral,12,2,0,2,8.5,3,14,0,0
wingarc1stmarketing.atlassian.net / referral,05,2,0,2,128,3,99,0,0
wingarc1stmarketing.atlassian.net / referral,06,2,0,2,371,0.5,46,0,0
wingarc1stmarketing.atlassian.net / referral,07,2,0,2,29,1,38,0,0
wingarc1stmarketing.atlassian.net / referral,09,2,0,2,1,0,3,0,0
xc-times.com / referral,03,2,1,2,101,1,23,0,0
xc-times.com / referral,07,2,1,2,373,1.5,30,0,0
xc-times.com / referral,08,2,2,0,11.5,1,8,0,0
xc-times.com / referral,09,2,1,1,61.5,1,18,0,0
xc-times.com / referral,10,2,1,1,214.5,1,9,0,0
xc-times.com / referral,11,2,1,1,27.5,1,9,0,0
yahoo / (not set),04,2,2,0,0,0,6,0,0
yahoo / banner,05,2,0,2,44.5,1,16,0,0
youtube.com / referral,01,2,1,0,72,1,15,0,0
youtube.com / referral,07,2,1,0,818.5,0.5,8,0,0
ysa / cpc,05,2,0,2,48,2,18,0,0
ysa / cpc,07,2,1,1,29.5,1,16,0,0
ysa / cpc,09,2,1,1,27,2,12,0,0
ysa / cpc,11,2,0,2,6,1.5,11,0,0
zebra.cybozu.com / referral,04,2,2,1,134.5,0.5,10,0,0
(not set) / email,04,1,1,0,0,0,3,0,0
10.1.1.1 / referral,01,1,0,1,16,3,5,0,0
10.1.1.1 / referral,02,1,0,1,62,1,2,0,0
10.1.1.1 / referral,03,1,0,1,145,2,6,0,0
10.1.1.1 / referral,12,1,0,1,280,3,14,0,0
10.100.3.27 / referral,05,1,1,0,4,0,4,0,0
10.130.72.254:6082 / referral,09,1,1,0,169,1,6,0,0
10.17.1.115:8787 / referral,05,1,0,1,50,0,2,0,0
10.19.100.61:8180 / referral,05,1,0,1,11,0,5,0,0
10.19.101.123:4025 / referral,04,1,0,1,41,1,6,0,0
10.19.101.123:4025 / referral,05,1,0,1,57,0,6,0,0
10.19.101.123:4025 / referral,06,1,0,1,8,1,3,0,0
10.19.101.123:4025 / referral,07,1,0,1,0,0,3,0,0
10.19.101.123:4025 / referral,08,1,0,0,0,0,4,0,0
10.19.101.123:4025 / referral,09,1,0,1,23,1,8,0,0
10.19.101.123:4025 / referral,10,1,0,1,205,1,6,0,0
10.19.71.34:4025 / referral,05,1,0,1,51,1,8,0,0
10.19.71.34:4025 / referral,06,1,0,1,5,1,3,0,0
10.243.112.34:8787 / referral,01,1,0,1,1,1,8,0,0
10.243.112.34:8787 / referral,08,1,0,1,46,1,8,0,0
10.72.112.130:8787 / referral,10,1,0,1,2,1,2,0,0
10.98.10.18 / referral,09,1,1,1,0,1,8,0,0
126.1.1.22 / referral,10,1,1,0,11,1,4,0,0
127.0.0.1:5501 / referral,05,1,0,1,11,1,4,0,0
128.1.1.9 / referral,07,1,1,0,45,1,7,0,0
133.162.193.251 / referral,01,1,0,0,0,0,4,0,0
133.162.193.251 / referral,04,1,0,1,16,1,8,0,0
172.16.0.211:8080 / referral,06,1,0,1,184,1,9,0,0
172.16.1.176 / referral,05,1,1,0,0,0,3,0,0
172.16.1.176 / referral,10,1,0,1,162,2,20,0,0
172.16.1.176 / referral,12,1,0,1,138,1,6,0,0
172.16.20.2 / referral,08,1,0,0,0,0,4,0,0
172.16.254.135 / referral,09,1,0,0,0,0,2,0,0
172.16.254.135 / referral,10,1,0,1,3,1,3,0,0
172.16.51.4 / referral,01,1,1,0,10,0,4,0,0
172.16.7.105 / referral,06,1,1,0,10,1,4,0,0
172.16.84.20:8080 / referral,09,1,1,0,12,1,4,0,0
172.20.2.200 / referral,03,1,0,1,26,1,2,0,0
172.31.254.131:8787 / referral,06,1,0,1,14,0,2,0,0
185.38.3.100 / referral,05,1,0,1,85,1,14,0,0
192.1.1.178:8787 / referral,07,1,0,1,55,1,4,0,0
192.1.1.193:88 / referral,01,1,0,1,2,1,3,0,0
192.168.0.1 / referral,08,1,1,0,20,1,5,0,0
192.168.1.14 / referral,04,1,0,0,52,0,2,0,0
192.168.1.80 / referral,04,1,0,1,34,1,7,0,0
192.168.11.20:44090 / referral,03,1,0,0,0,0,4,0,0
192.168.150.12 / referral,09,1,1,0,43,1,7,0,0
192.168.2.213 / referral,09,1,0,0,29,1,2,0,0
192.168.20.11 / referral,10,1,1,0,10,1,4,0,0
192.168.20.34 / referral,09,1,0,1,10,1,3,0,0
192.168.211.49:8787 / referral,01,1,0,1,461,1,4,0,0
192.168.39.39 / referral,08,1,0,1,12,0,2,0,0
192.168.4.6 / referral,05,1,0,0,0,0,6,0,0
192.168.4.6 / referral,07,1,0,1,31,1,4,0,0
211.122.175.13 / referral,01,1,0,1,42,1,5,0,0
211.122.175.13 / referral,03,1,0,1,10,1,6,0,0
211.122.175.13 / referral,11,1,0,1,35,1,11,0,0
35.75.82.237 / referral,06,1,0,0,0,0,2,0,0
3naoshi.com / referral,01,1,1,1,361,2,18,0,0
3naoshi.com / referral,02,1,0,1,0,1,3,0,0
3naoshi.com / referral,08,1,0,0,138,0,2,0,0
43.27.143.56:41080 / referral,03,1,1,1,6,1,14,0,0
54.157.118.6 / referral,01,1,0,1,1,1,3,0,0
54.157.118.6 / referral,12,1,0,1,13,2,7,0,0
55-rdaic-confluence.intra.fujielectric.com:8090 / referral,08,1,1,0,24,1,6,0,0
6ih8kfq0t456.cybozu.com / referral,01,1,0,1,447,4,21,0,0
6ih8kfq0t456.cybozu.com / referral,02,1,0,1,34,1,2,0,0
BenchmarkEmail / email,02,1,0,1,5,0,1,0,0
BenchmarkEmail / email,03,1,0,1,64,1,3,0,0
BenchmarkEmail / email,11,1,0,1,0,1,8,0,0
BenchmarkEmail / email,12,1,0,1,69,1,3,0,0
Facebook / banner,02,1,0,0,95,1,5,0,0
Facebook / banner,05,1,0,1,33,3,18,0,0
Facebook / banner,08,1,0,0,43,0,2,0,0
Facebook / banner,11,1,0,0,28,1,4,0,0
ITm[…]_1 / external,02,1,0,1,24,1,2,0,0
ITm[…]_1 / external,03,1,0,0,0,0,4,0,0
ITmedia / external,02,1,0,1,157,1,3,0,0
ITmedia / external,03,1,0,1,21,1,5,0,0
ITmedia / external,05,1,0,1,30,3,9,0,0
ITmedia / external,07,1,0,1,5,0,3,0,0
ITmedia / external,08,1,0,1,21,1,3,0,0
ITmedia / external,10,1,0,1,23,1,7,0,0
LINE / video,12,1,0,1,10,1,2,0,0
LOGISTICSTODAY / email,11,1,0,0,22,1,3,0,0
SFDC / em-APAC05-20-NEWS,12,1,1,1,19,1,6,0,0
SalesPro / email,09,1,1,1,152,1,9,0,0
WA / referral,01,1,0,1,3151,2,22,0,0
WA / referral,02,1,0,0,14,1,2,0,0
WA / referral,07,1,0,1,7,2,14,0,0
WA / referral,08,1,0,0,0,0,4,0,0
WA / referral,09,1,0,1,71,2,15,0,0
Youtube / referral,06,1,0,1,0,0,3,0,0
Youtube / referral,08,1,0,0,15,0,2,0,0
Youtube / referral,09,1,0,0,7,0,2,0,0
a-rakumo.appspot.com / referral,06,1,0,1,19,1,3,0,0
a-rakumo.appspot.com / referral,08,1,0,1,59,1,4,0,0
a-rakumo.appspot.com / referral,12,1,0,1,64,1,3,0,0
abacus.co.jp / referral,07,1,0,1,32,1,3,0,0
accel.intra-mart.jp / referral,11,1,0,1,22,1,3,0,0
ace.toyo.ac.jp / referral,05,1,1,0,6,0,4,0,0
active.nikkeibp.co.jp / referral,07,1,0,0,54,0,2,0,0
active.nikkeibp.co.jp / referral,12,1,0,0,18,1,2,0,0
admin.karte.io / referral,04,1,0,1,686,6,156,0,0
ads.svfcloud.com / referral,08,1,0,0,29,0,2,0,0
aeroedge.quip.com / referral,04,1,1,1,0,1,6,0,0
alps.cybozu.com / referral,12,1,0,1,318,1,4,0,0
aluha.cybozu.com / referral,02,1,1,0,0,1,3,0,0
and-on.net / referral,04,1,0,0,11,0,4,0,0
ap.sansan.com / referral,08,1,0,1,13,1,3,0,0
ap.ssso.hdems.com / referral,01,1,1,0,23,1,4,0,0
aporeru.com / referral,02,1,1,0,49,1,7,0,0
app-sj27.marketo.com / referral,04,1,0,1,16,1,3,0,0
app.asana.com / referral,04,1,0,1,3970,7,238,0,0
app.asana.com / referral,05,1,0,1,2359,17,270,0,0
app.asana.com / referral,06,1,0,1,246,1,13,0,0
app.ferret-one.com / referral,05,1,0,1,33,1,10,0,0
app.raindrop.io / referral,12,1,1,0,44,1,6,0,0
app.remotty.net / referral,10,1,0,1,174,1,7,0,0
app.sales-marker.jp / referral,11,1,0,0,8,1,2,0,0
app.searchwrite.jp / referral,01,1,0,1,8,1,3,0,0
app.searchwrite.jp / referral,03,1,1,0,69,1,6,0,0
appexchange.salesforce.com / referral,01,1,0,1,104,1,11,0,0
appexchange.salesforce.com / referral,10,1,0,1,116,1,7,0,0
appexchangejp.salesforce.com / referral,03,1,0,1,4,0,3,0,0
appexchangejp.salesforce.com / referral,06,1,0,0,43,0,2,0,0
appexchangejp.salesforce.com / referral,10,1,0,1,723,2,7,0,0
archive.nobudget.jp / referral,04,1,1,0,9,1,4,0,0
area31.smp.ne.jp / referral,08,1,0,0,104,0,6,0,0
as-cp.com / referral,03,1,0,1,102,1,4,0,0
ascii.jp / referral,02,1,0,0,0,0,4,0,0
ascii.jp / referral,05,1,0,1,8,1,3,0,0
ascii.jp / referral,07,1,0,0,89,0,9,0,0
ascii.jp / referral,08,1,0,1,99,1,7,0,0
ascii.jp / referral,09,1,0,1,345,0,2,0,0
ascii.jp / referral,10,1,1,0,52,1,6,0,0
ascii.jp / referral,11,1,0,1,21,1,2,0,0
asp06.wawa.ne.jp / referral,12,1,0,0,0,1,1,0,0
asp07.wawa.ne.jp / referral,01,1,0,1,50,1,5,0,0
asp07.wawa.ne.jp / referral,12,1,1,1,83,3,12,0,0
aspicjapan.org / referral,02,1,0,1,11,1,2,0,0
aspicjapan.org / referral,07,1,0,1,0,0,2,0,0
aspicjapan.org / referral,08,1,0,1,149,1,10,0,0
aspicjapan.org / referral,09,1,0,1,65,1,11,0,0
aspicjapan.org / referral,11,1,0,0,9,1,2,0,0
aspicjapan.org / referral,12,1,0,1,162,1,8,0,0
assuredjp.lightning.force.com / referral,03,1,1,1,12,1,9,0,0
assuredjp.lightning.force.com / referral,09,1,1,0,33,1,5,0,0
assuredjp.lightning.force.com / referral,10,1,0,1,8,1,4,0,0
assuredjp.lightning.force.com / referral,11,1,1,1,165,4,26,0,0
atled.jp / referral,07,1,0,1,20,1,5,0,0
atled.jp / referral,12,1,0,1,21,1,4,0,0
aws.amazon.com / referral,04,1,0,0,28,0,2,0,0
awsshared01217.cms2.jp / referral,02,1,0,0,4,1,4,0,0
b.hatena.ne.jp / referral,11,1,1,1,0,0,5,0,0
baidu / organic,02,1,1,0,0,0,3,0,0
baidu / organic,03,1,1,0,0,0,3,0,0
baidu / organic,07,1,1,0,0,0,3,0,0
bcore.biz / referral,05,1,1,1,0,0,5,0,0
bcore.biz / referral,07,1,1,0,0,0,3,0,0
bcore.biz / referral,09,1,1,0,12,1,4,0,0
be-marke.jp / referral,02,1,1,0,259,1,8,0,0
be-marke.jp / referral,06,1,1,1,23,1,9,1,1
be-marke.jp / referral,09,1,1,1,1,0,8,0,0
be-marke.jp / referral,12,1,1,0,26,1,6,0,0
bedore.lightning.force.com / referral,06,1,0,1,17,0,8,0,0
beesconnect.com / referral,02,1,1,0,10,0,4,0,0
beesconnect.com / referral,11,1,1,0,29,1,5,0,0
beyondresearch-blog.jp / referral,01,1,1,0,2,0,4,0,0
bi-online.jp / referral,05,1,0,1,7,0,4,0,0
bi-online.jp / referral,08,1,0,1,0,1,4,0,0
biap1.ac69.arata-gr.jp:8787 / referral,01,1,0,1,10,2,7,0,0
biap1.ac69.arata-gr.jp:8787 / referral,02,1,0,1,136,2,10,0,0
biap1.ac69.arata-gr.jp:8787 / referral,03,1,0,1,80,1,3,0,0
bicdm01.bisonweb.icld / referral,06,1,0,1,96,1,7,0,0
biglobe / organic,08,1,1,0,10,0,4,0,0
biglobe / organic,12,1,1,1,103,3,9,0,0
bing / (not set),02,1,1,1,16,1,8,0,0
bing / cpc,06,1,0,0,0,0,4,0,0
bing / referral,10,1,1,0,14,1,4,0,0
bismuth.daouoffice.com / referral,01,1,1,0,53,1,8,0,0
biz-study.com / referral,05,1,0,0,32,0,2,0,0
biz-study.com / referral,07,1,0,1,1047,1,5,0,0
biz-study.com / referral,11,1,0,1,2,1,2,0,0
biz-study.com / referral,12,1,0,1,4,1,2,0,0
biz.ne.jp / referral,08,1,1,1,0,1,5,0,0
bizocean / external,07,1,0,1,5,0,3,0,0
bizocean / external,09,1,0,0,0,1,1,0,0
bizreach.jp / referral,06,1,0,1,103,1,10,0,0
bizreach.jp / referral,12,1,0,0,92,1,2,0,0
bizs / external,04,1,0,1,83,2,13,0,0
bizs / external,05,1,0,1,61,1,5,0,0
bizs / external,06,1,0,1,43,1,3,0,0
bizs / external,07,1,1,0,14,1,4,0,0
bizs / external,08,1,0,1,19,1,5,0,0
bizsv02 / referral,09,1,0,0,0,0,1,0,0
biztex.co.jp / referral,05,1,0,0,72,0,3,0,0
biztex.co.jp / referral,12,1,0,0,13,1,3,0,0
bizxim.com / referral,01,1,0,0,0,1,1,0,0
bizxim.com / referral,02,1,0,1,1,1,2,0,0
blog.hubspot.jp / referral,01,1,1,0,76,1,10,0,0
blog.hubspot.jp / referral,05,1,1,1,1588,5,37,0,0
blog.hubspot.jp / referral,06,1,0,1,469,7,77,0,0
blog.hubspot.jp / referral,07,1,0,1,0,1,11,0,0
blog.hubspot.jp / referral,11,1,1,1,95,6,53,0,0
blog.hubspot.jp / referral,12,1,1,0,97,1,4,0,0
boxil.jp / referral,01,1,0,1,40,1,8,0,0
boxil.jp / referral,03,1,1,0,43,1,7,0,0
boxil.jp / referral,08,1,1,1,56,1,11,0,0
boxil.jp / referral,09,1,0,0,78,0,8,0,0
boxil.jp / referral,12,1,1,0,40,1,8,0,0
bozuman.cybozu.com / referral,10,1,0,1,5,1,3,0,0
bp-link.mcframe.com / referral,07,1,1,1,0,0,5,0,0
broom.itmedia.co.jp / referral,02,1,0,1,4,1,6,0,0
c1575bwn.mwprem.net / referral,05,1,1,0,0,0,3,0,0
c15faqmy.mwprem.net / referral,08,1,1,0,73,1,5,0,0
ca.search.yahoo.com / referral,08,1,1,0,11,1,4,0,0
cacoo.com / referral,04,1,0,1,0,0,1,0,0
calendar.google.com / referral,10,1,1,0,45,1,7,0,0
calendar.worksmobile.com / referral,10,1,1,0,28,1,6,0,0
canal-square.net / referral,02,1,0,1,63,1,2,0,0
canonmjg.sharepoint.com / referral,01,1,1,0,40,1,8,0,0
cassina-ixc.cybozu.com / referral,11,1,1,1,0,0,7,0,0
cbgrn.itokuro.local / referral,08,1,1,0,51,1,4,0,0
cbmw02.workport.co.jp / referral,11,1,0,1,0,0,5,0,0
cbserv04.cosmo-koki.local / referral,05,1,0,0,30,0,2,0,0
cc.bingj.com / referral,09,1,0,0,5,0,2,0,0
ccd.cloud / referral,02,1,1,1,37,1,6,0,0
cdata.com / referral,03,1,0,1,4,1,3,0,0
cdata.com / referral,06,1,1,0,207,1,16,0,0
cdata.com / referral,11,1,1,0,4,1,6,0,0
chat.openai.com / referral,01,1,1,0,73,1,5,0,0
chat.openai.com / referral,02,1,1,0,397,1,7,0,0
classroom.google.com / referral,01,1,0,1,128,2,9,0,0
classroom.google.com / referral,03,1,0,1,0,1,3,0,0
cloud.motionboard.jp / referral,05,1,0,1,127,1,5,0,0
cloud.motionboard.jp / referral,06,1,0,1,81,2,13,0,0
cloud.motionboard.jp / referral,07,1,0,1,10,0,2,0,0
cloud.watch.impress.co.jp / referral,05,1,0,1,53,1,5,0,0
cloudfit.co.jp / referral,08,1,1,0,0,0,3,0,0
cloudfit.co.jp / referral,10,1,1,0,8,0,4,0,0
cloudfit.co.jp / referral,11,1,1,1,7,1,7,0,0
